Community,The proud day we signed the Co Management Agreement for the Bay Islands National Marine Park. Working even closer with our neighbouring organisations in the conservation of the Bay Islands. Together we can make a difference.
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR for January and February 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Information,"There are several related to tourism, fishing Lion Fish, Lobster Shades, Sustainable Iguana Farming, Bees the only problem is that some fishers don't want to change even if you give them new and better ways to make money even if its still fishing. Other NGO helping communities with alternatives BICA and CEM"
Action,"You guys remember the turtle release that had to be re-scheduled? Well, TODAY IS THE DAY!!! The turtle is en route and will be released at 5PM in Half Moon Bay in front of the Marine Park office!!! Bring your waterproof cameras and swimsuits!! :)"
Community,"Wow, pessimists on top of pessimists... \nThis post was to serve as motivation for more innovation! To not wait for more plastic but to create alternatives! We will never be free of soda, we will never be free of plastic... those are the some problems now what are the (realistic) solutions!"
Community," Today, July 3, is International Plastic Bag Free Day. Globally, citizens and organizations are organizing activities highlighting the issue of plastic bag use and its effects, thereby strengthening the call to prohibit the use of single-use plastic.  http://www.greenpeace.org/seasia/ph/News/greenpeace-philippine-blog/reducing-our-plastic-footprint/blog/49799/\n"
Community,"Check out this TEDX Giaco\u2019s speaks about his experience in creating a Shark Sanctuary here in Honduras. Listen to the ways which a country can gain income from shark tourism while still protecting these beautiful creatures.We are so proud of Executive Director of the Roatan Marine Park, Giacomo Palavicini for giving such inspiring talks. https://www.youtube.com/watch?v=RIaA5oFoMM0&feature=youtu.be"
Community,Thank you Ian Drysdale for this beautiful shot of Cordelia!
Information,en esta foto vemos 7 langostas donde 2 de ellas son de talla menor a la legal.
Information,"If you wish to read about our most recent activities, please click on the link below \nhttp://www.roatanmarinepark.com/newsletters/2010/04-April.pdf\nsi usted desea saber sobre nuestras mas recientes actividades, porfavor contactenos al link que se encuentra en la parte superior"
Community,"Good Monday Morning, :) \nThere is still time to submit your slogans for our ""one less plastic cup on the reef"" competition... \nWe will be making and distributing paper cups in the next few months. They will have our logo, and the 2 logos of our funders and have room for a slogan... short but sweet! We are looking for 7 words or less!"
Information,"On Saturday 29th September, we received reports of people diving in front of Jonesville with a compressor. With assistance from  the Navy, our Park Ranger was able to apprehend the 2 suspects who had collected over 50 sea cucumbers and several lobster. The boat and the dive gear were confiscated, the sea cucumbers relocated, and the divers sent to jail for 24hrs. Thank you those that reported the incident and to the Navy fro assisting."
Community,Just realized that Earth Hour is this Saturday! Also just read that Honduras is planning on participating!!! Reco (Roatan Electric Co.) are you listening? \nhttp://www.latribuna.hn/2014/03/26/honduras-celebrara-la-hora-del-planeta-el-proximo-sabado/
Community,"Yes, West of the Methodist Church in Flower's Bay"
Information,I guess it's official that they're giving out bags again when two of our staff members have been automatically given them at check out!
Community,It's a pygmy sperm whale
Information,Those colorful rocks which people stand on and way more than just that
Community,She sure did. We will post more photos of this series where you can see that they are eating them.
Information,You can find them in West End sand patches quite frequently. All you see are the stripes on the tail.
Information,Paper Straws... this would be great for Roatan! 
Information,"These are the entries for the best find category that people submitted, we didn't select them."
Community,Have you seen this? Bay Islands is the #2 snorkel destination according to Islands Magazine! Thank you to everyone that helps us protect the reef that is making us all look great in the eyes of the world! \nThis reef is ours and we need to protect it! \nWe are actively looking for volunteers to help us patrol the beach on cruiseship days and for SEMANA SANTA! If you are interested please comment or call Christi at 3289 1213 or 2445 4206\n\nhttp://www.islands.com/gallery/worlds-best-islands-snorkeling?cmpid=enews032614&spPodID=020&spMailingID=6289637&spUserID=MTU2NzkyNzU2OTMS1&spJobID=402701695&spReportId=NDAyNzAxNjk1S0
Community,"David Garrison Staubach, Yes it is :("
Community,Fiji coral gardening video\nhttp://glassbox-design.com/2009/fiji-coral-gardening/
Community,"When we can we do donate... We have many reasons why when we don't. It is mostly due to the freshness of the catch but the location, seasons and quantity are others."
Information,"This graph indicates in $, through the sale of user fees and memberships, how much each dive shop within Sandy Bay, West End and West Bay, generated for the Marine Park in 2013. We would like to say a huge thank you to all our supporters, big and small, and comment that without your support, we would be unable to fulfil even the simplest of our programs"
Community,Feel free to print out these pages to keep your kids busy while you're waiting on your next trip to the reef!!
Information,"For us here on Roatan (and all of Honduras) Sharks and Turtles are protected by law. Sharks also have high levels of mercury and are dangerous to eat. The other species in the Avoid Eating category play important roles in the reef ecosystem like eating algae and being the predators thus keeping lionfish in their place\nThe Choices with Caution are either seasonal like lobster or more abundant on the reef. They are on the yellow bc we will determine if, over the years, they will jump to the green or fall to the red!\nBest Choices are mostly open water fish that don't impact the reef, have healthy numbers in the wild and reach maturity at an early age. and then we have Lionfish... Lionfish are taking over but the fishermen are steadily selling a few hundred pounds a month with all the members of the program!"
Information,"This graph indicates in $, through the sale of user fees and memberships, how much each dive shop within Sandy Bay, West End and West Bay, generated for the Marine Park in 2013. We would like to say a huge thank you to all our supporters, big and small, and comment that without your support, we would be unable to fulfil even the simplest of our programs"
Community,"Melissa's, the wife, grape escape and sea quest deep all have new buoys. Nick Lakoff, i don't have all the GPS coordinates for the further east dive sites"
Community,Roatan that is where we confiscated these.
Community,Do you think this is true? Is it really on the decline or is this something to make us feel better about what is being done everyday!
Information,These seahorses were confiscated from one kid on West Bay. Imagine how many more are being carried around by the hundreds of vendors who sell marine curios to cruise shippers
Information,"Having received an email from a concerned resident from Port Royal regarding a large net in the lagoon, the Park Rangers, accompanied by the Navy mobilized and headed east. Near Fort Key, they found a huge net staked into the seagrass which had been in the water since 6pm the previous night. Within the net were starfish, fish, seafans and pieces of coral. With much effort, the net was removed and is now in our possession."
Information,We are all connected...
Community,Unbiased
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and November 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Action,Be on the look out for our sign up sheet for the Bay Islands Coastal Cleanup...Friday with the school meeting at the Miguel Paz Barahona at 7-11AM and Sunday meeting at the gas station at 9-1ish.
Action,Want to help us protect this beautiful reef? Why not visit www.roatanmarinepark.net and become a member. Your help means we can increase our patrols and ensure this reef is well protected.
Community,"Well, how about that!\n It can be poached, steamed, fried, sauteed, pickled, fricasseed, cooked in water, oil, coconut milk, sun dried, eaten with sugar, vinegar and used as a stuffing!  \nhttp://www.eattheweeds.com/sargassum-not-just-for-breakfast-any-more-2/"
Community,"LandFillHarmonic! Yet another thing we can do with what others deem ""garbage""\n\nhttp://www.upworthy.com/watch-the-first-54-seconds-that-s-all-i-ask-you-ll-be-hooked-after-that-i-swear?c=reccon1"
Information,We have a landfill here on island.
Community,"Well done Giacomo Palavicini, Executive Director of the RMP for helping to spread our great work and experiences across the Bay Islands. The workshop about 'Protocols and Complaints in the Bay Islands Marine Park was a great success! Thanks to UMA and BICA and CORAL's support for organising the event w in Utila town and the Cays! The participants Navy, Preventive Police, Municipal Police, local NGO, Sea Shepherd, Peace Judge and fisherman donated their time to be informed and shared their experience. Thank you all for doing such a great job and working together!"
Information,You can read the latest newsletter anfd find out what we have been doing at http://www.roatanmarinepark.com/newsletters/2010/05-May.pdf
Information,In our world of selfies and food pics it's apparent that the enjoyment of the moment is not common anymore.\nPlease when you're visiting Roatan collect those amazing memories and not our precious marine life!
Community,"Hi Evan, Yes - we are preparing whole new bunch of signs to put around the island to educate the public on environmental aspects and also to warn them about the consequences. Just this morning our Park Rangers and I went to a Trial where we are prosecuting four guys we caught a month ago butchering a sea turtle. We are still waiting for the Judge\u2019s decision, but it is likely that they\u2019ll get an L 50,000 fine plus alternative measures like a 1 year restriction for going near the reef. Andr\xe9s."
Information,A denuncia can be filed with the municipality and the sanitation department.
Community,Yes but this is a specific cleanup dive where you can focus on big things... and give your clients a sense of pride because they made a difference!!
Community,One of many amazing signs made by the Huffaker family! Thank you guys! In fond memory of Mark Havey
Action,We need your hellllppppp! \nCalling all DMTs;  we are looking for someone to help us out map the snorkel area of West Bay.\nWe are looking for the space from Infinity Dock to Black Rock with recommended snorkel paths and places to avoid! \nWe will also be painting this on a sheet of Plywood and posting it down on the beach! \nPlease and Thank you!
Information,"We would like to remind people that the annual photo contest will be starting shortly so get your cameras out and starting shooting the wildlife, not literally of course, unless they are lionfish"
Information,"To view the September 2009 newsletter, please click the link\nhttp://roatanmarinepark.com/Newsletter%20pdfs/2009%20Newsletters/September_2009.pdf"
Action,This week's photo comes courtesy of Czar Gnzz.
Action,"Nuestro socio, el Programa Liderazgo SAM, ha sido aceptado en GlobalGiving, una plataforma virtual de financiamiento. Para tener acceso permanente a \xe9sta deben recaudar $4,000 USD de 50 donantes en 18 d\xedas. Te invitamos a apoyar este proyecto accediendo al link arriba y realizando una donaci\xf3n de al menos $80 USD que permita seguir fortaleciendo y desarrollando a los l\xedderes de esta hermosa regi\xf3n!"
Information,Starting off the week with great news is always a good sign!!
Information,"Sharing our support and sending good vibes out for  Stop Hermosa Beach Oil -Keep Hermosa Hermosa! \n\n""Hermosa Beach is at risk of having a large oil field drilled into place just four blocks from the ocean\nWe are an innovative beach community that can aspire toward the betterment of our environment. We can lead the way with forward thinking and the development of ideas that promote health, education and way of life over putting at great risk the safety and well being of our citizens. Let\u2019s keep Hermosa, hermosa together...""\n\nWe share because we care!"
Community,"New species discovered, the infamous and extremely rare Snow Shark :P"
Action,We will have a Patrol Boat Water Taxi Shuttle (Don't worry the other boats will still be patrolling!) leaving from Coconut Tree Dock on the top of the hour starting at 1 and ending at 5! We will then have a bus shuttle leaving from the entrance. We are still figuring out the times for the bus but it will be frequent! Keep eyes here for more updates :) :)
Community,Another Green Sea Turtle rescued yesterday and brought to safety. Thank you Maya Key Roatan for taking such good care of them. We are staying tuned for their release in the next few weeks.
Information,I seems we've been sharing a lot of these notifications lately! :(
Action,Come visit our Eco Store in West End
Community,"From a grant from PMAIB, the RMP has 800 framed posters to be distributed throughout hotels, restaurants and other businesses around the island. If you are interseted in having these informative posters which are in both Spanish and English in your estalishments, please contact us"
Information,"Update on requirements! \nThe photos must be 8.5 by 11 inches when submitted. \nWe prefer that they do not have watermarks or logos. \nEach file name must include photographer name, category, title, and dive site taken. \nEach file must be submitted in JPEG.\n\n If the files are not submitted according to our guidelines, they will not be accepted. \n\n And to prevent confusion, the category ""Reef life and Behaviour"" is any fish or Marine inhabitant BEHAVIOUR (feeding, mating, laying eggs, territorial displays, etc) that is not specific to the reef but the the entire underwater world."
Action,"We are looking for help in the West Bay area... Our own Christi Etches is on the Bay Islands Coastal Cleanup committee and needs someone to help with the acquisition of materials and coordinate volunteers in West Bay for the event on Sunday June 30th. Please contact the office @ 244-4206, 2445-4208 or Christi directly @ 3289 1213"
Information,Update on the baby turtles that were found on the beach a couple months ago! \nThey are doing great at Maya Key and are well on their way to being released in the near future!
Action,US calendar orders will be shipped tomorrow... if you haven't ordered yet you have a couple hours left to do so! \nPlease send any orders to info@roatanmarinepark.net
Community,Little bit of positivity this morning. Anything is possible if we unite!
Community,RESCUE TURTLE COUNT!!! \nHow many turtles to do you see?
Action,There are still 2 bags left in this challenge!!
Information,The calendars will be available around september and will be distributed around Roatan. Sending calendars via mail to the States will be an option
Community,Dan Carr We will look into it! Eddie Nakada if it's been 2 years you are up for a renewal! Bryan R\xfcsell Neper Escalante have you completed the workshop already?
Community,Thanks Tony :) You always think about us and we like that! :)
Information,It was our Director that ran down the poacher. He was stalling until the rangers got on scene but the poacher had other things in mind! It's all in a day's work at the RMP office!
Information,Final count on LIKES= 20
Community,"Sign making Friday! Thank you Diamonds International, Tiani Forbes and Frances Wong for doing a great job! \nBe on the lookout on Roatan's beaches for our new signs :)"
Information,Confiscated items from 2009
Information,We have had detentions and we have also impounded gear from lots of them with the police. We also need to remember there is other people that are picking Welks and that is not illegal to collect. Because we have inspected fishers and that's what they have had. But we will continue working those areas please don't stop calling to report it.
Action,The RMP annual photo competition is only a few months away so check out these winners and get some inspiration
Community,Halloween scuba cubicle in Wisconsin!! You put a smile on our faces today Abby Trollop!! We miss you!
Action,We need your t-shirts! \nAny old shirts that you have laying around we would like to turn them into reusable shopping bags with community groups! \nPlease contact Christi 32891213 for pick up or drop them off at the Marine Park!
Community,"We apologize, we were working on the port captain's schedule. We were also given only one days notice. We will be having more meetings of this nature to incorporate everyone that was not at this one!"
Action,Come meet Fernando and see what you can do to help with this prestigious organization!!\nEveryone is invited!
Action,"Photo contest deadline has been extended to this Fri., Aug. 7 due to technical difficulties."
Action,"Here's just a tiny taste of some of the raffle and prizes are for tomorrow. There are loads more to come. Make sure you buy your raffle tickets.BIG THANK YOU to everyone who has donated!\n$20 Gift Cert -DIX Half Way Inn \n1992 RP Cigar- Franks Cigar Bar\n$20 Bikini Bottom Boutique\n$20 So Tropic (West Bay Mall) \nWhiskey -Quality Time Divers\n2 Tank Dive Trip for 1 guys Black Pearl\nMares rash guard and snorkel \n2 Paddle Board Rentals- Roatan Paddle Sports\n$25 Food, drink or merchandise- Lala Gallery and Garden Cafe \n$25 Food& Drink -Fosters West Bay\n$25 Food & Drink - Cafe Escondido\n$ 50 Umbul Umbul \n500 lempira Mangiamos \nRoatan Rum Company Pastel con Rum x 2 \n$50 Meal certificate for Half Moon Bay Resort \n2 deserts and 2 free drinks at the Lily Pond\n$20 certificate at Tita\u2019s Bar\n$40 dinner at the Buccaneer and welcome cocktail.\nDinner for 2 - Chicken Rotisserie  \n60 minute massage with Om Shanti (Susi Stern)"
Community,Thank you for letting us know you received your package! We are very happy you got it! :)
Community,"They're getting smart up there! Give us a call... either Giaco 3351-8591, Nick 3320-6940, or Christi 3289-1213."
Community,"Hi Linda. If you are interested in making a contribution, you can do via paypal. You can address the donation to info@roatanmarinepark.net. we will email our thanks to them. Thanks"
Information,"DO NOT VOTE ON THIS ALBUM! Please note that this is not the album that will be open for LIKES. We will post a new album shortly of the top 20 photos chosen by the RMP staff based on how rare and unusual the find actually is. We will then be asking you, our friends and members, to vote on your favourite of those 20! \nPlease keep your eyes and ears open as LIKING will only be open for ONE WEEK!!!"
Community,A great day forming the National Marine Park Committee. We continue working together to conserve and protect the Bay Islands for the future.
Information,Awe inspiring message... 
Community,"This just in! \nThere is a 60lbs Green Turtle spotted around Overheat Reef with a rebar gaff sticking out of it's neck. If spotted please do not try to remove the gaff yourself instead call us on VHF channel 16 or Giaco 3351-8591 or Christi 3289-1213. \nPlease be ready to give us a precise location, depth and time! \nThanks"
Community,Awww... think about this one for a while...
Information,We will post our recent account so you can see how all the funds are used throughout our conservation projects
Information,Check out the Bay Islands Responsible Seafood FB page for complete lists of our 34 members! Great Job Everyone! 
Information,Last week we spend 3 days patrolling the area of Camp Bay and Paya Bay due to reports of fishermen capturing turtles.\n\nAlso our park rangers took 3 gill nets away from the Sandy Bay area.
Community,Please follow the link http://www.roatanmarinepark.com/research/lionfish-program/
Community,These turtles were found washed up on the beach a few months ago after the winds/currents changed (just like the last few days). This is why the alert is out for people walking the beach to keep their eyes open. \nRaymond Cass sorry they are at Maya Key in coxen hole. They run an animal rescue out there and would be more than happy to have you and your daughter come out.
Action,We are looking for a supplier of untreated pine  to build bee hive boxes and have been told that La Ceiba would be able to offer the best prices. Anyone out there have any contacts? \nWe are looking for 1x10 untreated pine.
Community,http://www.min.hn/?attachment_id=3905
Information,"While assisting in searching for a missing person, the Park Rangers found several fishermen with spearguns around Pristine Bay. All the product and equipment were confiscated and those involved were given warnings"
Community,Clem check out our photos for the album :)
Community,"Hi Barbara, \nFor a link you should go through Manlio and Go Blue Central America Geotourism he will be able to help you out with that! \n:) Christi"
Action,"Bananarama Sunday... this week featuring crab races, live music and... THE ANNOUNCEMENT OF THE 2014 RMP PHOTO COMPETITION WINNERS! \nFree shuttle from the entrance of West End at 6pm and returning in intervals starring at 7:30! Presentation starts at 6:30! \nQuestions or comments please call Christi 3289-1213 :)"
Information,He's just too cheap to buy a Sling.
Information,Aqui tenemos al sticker que va adentro de los menus... en el parte abajo se ve la explicacion de los categorias.
Action,"The calendar is available in our ecostore and at shops around the island. If you need them delivered somewhere around the world, please email us at info@roatanmarinepark.net"
Information,en el caso de la FISCALIA el equipo y producto decomisado lo guardan ellos y se que el producto lo llevan a la casa hogar de Sandy Bay.
Community,"If you or anyone you know are interested, please give us a call @ 2445-4206. 2445-4208 or call Christi @ 3289- 1213"
Action,Also please remember that we need HD quality photos!
Community,Only 2 people so far completed the trash challenge... the challenge was bring in a bag of sea trash (trash that is floating in the ocean) and we will reward your efforts with one of our new back packs!! Congrats Will and Lainee and thanks for helping out!
Information,"That person in the circle is standing on sand, however they have reef all around them. The problem is the shallow reef between them and the floats"
Information,Calendar Winning time!!!
Community,Keep your eyes open for baby seaturtles in the debris on the beach! There have been 2 found and cared for by RMP staff members and are now at Maya Key waiting for a clear day to be released!
Information,Read about what the RMP's staff have been up to these past few months \nhttp://www.roatanmarinepark.com/newsletters/2012/06-June.pdf
Information,"To view the latest newsletter, please follow the link\nhttp://www.roatanmarinepark.com/newsletters/2010/09-September.pdf"
Information,Looks like there is weather brewing! http://www.windfinder.com/forecast/isla_de_roatan
Action,"The Roatan Marine Park 2012 Calendar is here!\nThe winners of the 2011 Roatan Marine Park photography contest are featured in beautiful high-resolution with a glossy finish alongside twelve months of calendar space. As a bonus, this year\u2019s calendar also features a free fold-out poster!\nCalendars are $12 USD each, or just $10 USD each for a pack of ten. Shipping to the United States is $5 USD per package of calendars\u2014 you can save money by buying in bulk! You can pay via paypal to our email listed below.\nContact our office at info@roatanmarinepark.net to make your order or simply drop by our office"
Community,Sounds perfect!
Information,Just a reminder that there is  FREE Water Taxi and Shuttle back and forth from West End  to Banarama on Friday. Our birthday bash starts at 1pm but we will keep going until late so make sure you come along! https://www.facebook.com/events/785172788236227/
Information,"these guys are all alive and as well as can be hoped. to ensure that the iguanas don't escape, they rip out the nail from each foot and tie them together, using the tendon as rope. Not very nice for the iguanans but at least these guys were all well enough to scamper off into the bushes once released"
Community,"With your help, we managed to bring in almost 1300 lionfish during the Derby. And a big thanks to everyone that came to the Cook-Off. It was an amazing turnout. Let's hope we have enough lionfish next time!"
Community,Prototype for our Corozal Honey displays! Thank you  Coconut Tree Divers & Go Pro Caribbean  and Bill Etches for helping out! They came out great!
Information,We found some progagules that they are sprouting at Nuna Academy!
Community,photo entries for the 2011 calendar
Community,Millions of bees are dying in Canada...speechless! \n\nhttp://www.cbc.ca/m/news/canada/kitchener-waterloo/beekeeper-says-pesticide-killing-millions-of-bees-1.1312508
Information,Alternative Livelihoods
Action,captains meeting for the lionfish rodeo tonight at Blue Marlin at 6pm
Community,"David, the guy got away after he dropped his stuff and then proceeded to cut through private property and we suspect he got bit by their dog, as per reports!"
Community,Grace Scott just send us a message when you have time and we will work something out! Thanks
Community,DOLPHINS!!! a few Hundred heading East from Gibson Bight!!!\nKeep us updated if you see them :)
Community,"Thank You to all the dive shops that participated in the Normativa/Management Plan workshop last week! 16 diveshops and more than 40 people showed up! Thank You to West End Divers, Roatan Splash Inn, Luna Beach Resort and Dive Shop, Tranquilseas Eco Lodge Hotel & Dive Centre, Reef Gliders Dive Center, Roatan - Las Rocas Resort & Dive Center, Native Sons Dive Shop, Barefoot Divers, Roatan, Scuba Roatan, Octopus Dive School, AKR, Roatan Divers, Coconutree Divers/GoPro Caribbean,Ocean Connections, Mayan Divers and Sundivers for your support!!\nA special thanks to Will and Loren Welbourn of Oasis for being so accommodating with us!!!"
Information,No new reports since the 17th... sorry
Community,email me on nic.bach@roatanmarinepark.net so we can discuss this matter more. take care
Action,Order your calendar today and it could be with you by Christmas. The perfect gift for divers worldwide. Email at info@roatanmarinepark.net
Community,"We would like to thank Melanie Merlino for once again choosing to support the RMP by becoming an Individual Gold Member. Her new dive site, named by her son, is B's Deep, located adjacent to a channel between the Odyssey wreck and Spenser's Rose Garden. The mooring is in 30ft next to a huge crack which leads to the shallow reef crest. To the west you have steep walls running from 20ft down to 100ft while in front you have a gently sloping reef that heads off into the deep. Thanks again and happy diving"
Action,the calendars are $10 each plus shipping
Community,Photo Credit Mickey Charteris
Information,Here is one of the materials that every member of the Bay Islands Responsible Seafood Guide has in their restaurant.
Community,National News Coverage!!  Great Job Bay Islands Coastal Clean Up and everyone that helped out!!! :) \n\nhttp://www.tiempo.hn/portada/noticias/islas-de-la-bahia-limpia-sus-playas
Information,"Chart showing user fee sales and membership payments from dive shops around West End, West Bay and Sandy Bay"
Community,Sorry it's crooked!
Community,In West End we will be observing BICCU and Earth Day on Friday the 25th!!! We will have 2 different groups and are looking for a second coordinator to help with logistics. Anyone interested?
Community,"Hola Karla,estas en Roatan?  Lo puedes comprar en el Eco Store, Half Moon Bay, West End."
Community,Not sure but if we hear we will let everyone know
Community,"In commemoration of Tommy Grant, a dedicated and charismatic boat captain from Native Sons, the dive site Tommy's Laugh was created. Just to the east of the shallow El Aguila mooring, sitting in 20ft, the site has pristine reef all around and is a perfect memorial for Tommy."
Community,"One is a simple data base of everyone that has been licensed to hunt lionfish. We have photos, names, contact info, spear number and expiration date. The other is a little more complicated; it's our patrol database which would serve as a back up to one that we already share with other organizations. It needs to have names,ages, photos, location, techniques and cross referenced in some way so we can search for offenders based on criteria in order to write reports."
Community,"Ever wonder what those ""seed"" pod type things are the periodically wash up on the beach... if you find any please keep them in the water, give us a call and for all that is holy please don't squeeze them! \n\n:)"
Community,"we are certianly not saying that ""small"" shops that sell a ""small"" number of user fees should be bypassed, it's more in regards to divers being informed and they should be able through simple research find out whether a shops is small or large scale"
Community,Gumbalimba with the Roberto Stanley school in Sandy Bay. It was a great treat for these students!!
Action,"the RMP bracelet this year is a dark violet colour, a slightly bluer version of Barny the Dinosaur. If you need it mailed to you, we can accomodate at a slight cost"
Community,Want to know more about the importance of mangroves? Watch this nice video about mangroves http://www.thenaturalnumbers.org/mangroves.html
Action,"Christmas Baskets... Special Christmas Baskets... \r\n\r\nSave up to $10... Great items in each and every one! Repellent, Tea, Hot Sauce, Coffee, Rum Cake, Spices, Eco Books, Book Marks, Re-usable Bags, Soap, Jewelery, RMP Mugs, Coasters, RMP Stickers, RMP Pens and much much more... \r\n\r\nCome down to our ECO Store... We have something for everyone!"
Community,"RMP Executive Director Giacomo Palavicini has been awarded a Sea Hero in Scuba Diving Magazine. The Sea Heroes Award recognises people of action, devoted to protecting the planet's oceans marine life through conservation. At the end of the year a panel of judges selects a Sea Hero of the Year! Keep your fingers crossed for Giacomo to win!"
