Community,"Ever thought about snorkeling the mangroves?? There are some wonders that can be found if you just have a little patience and a keen eye! \nGeotourism is alive and well, Please check out Go Blue Central America Geotourism for more ideas like MANGROVE SNORKELING on Roatan!"
Information,Comunicado
Action,these are only shots from our first few entrants. We are anticipating a great competition and are looking forward to receiving a wide array of photos. Please spread the word and send your photos in!
Community,"Excelente. Aqui te esperamos. Ademas de lo descrito en la convocatoria, hay posibilidades de trabajar en un proyecto de investigaci\xf3n de tiburones."
Information,protecting our sharks
Community,Yes :)
Community,"Please keep your eyes open on the Southside, Baby turtles are washing up to shore. We have received 2 so far and reports of 2 others that were found dead. \nGive us a call if you find anything 2445-4208 and 2445-4206 or 3289-1213"
Community,"After you eat at one of the Responsible Seafood Guide members I can give you a call to get the information :) Mostly what we are looking for are what are the options for fish (whole and fillet) Do they have lionfish? Do they have lobster? Will the server help you ""measure"" the lobster? Do they have conch on their menu?  and are any of the Responsible Seafood Guide materials visible to you to help you make a responsible choice?"
Action,Please note that the photos of people stepping on the coral were taken by a RMP volunteer as they were doing in water education to snorkelers that did not receive an environmental briefing before heading into the water. We require photos of all incidents as we write up incident reports on our volunteer's impact in the park. The photos are to show that no matter what we do there is always more that needs to be done. We are constantly looking for volunteers to help with Beach Patrols and Environmental Awareness especially on cruiseship days. If you are appalled by these photos please come by the RMP during your next visit and donate a couple hours to our beach patrol... The reef needs your help as this is an everyday occurrence!
Community,"Check out this video https://youtu.be/PieZ7aNl9b0\n'Treasures of Roatan' a video shot in it's entirety while free diving in West Bay, by Jaques Lalonde. In this video, you will see over 60 marine species, big and small. However, this is only a fraction of the vast number living around Roatan. Enjoy!"
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR for 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs. It was a great 2014 and we hope that we can increase support in 2015"
Information,Here is the weather forecast for Roatan for the next couple days!  For those of you freezing please remember that it is all relative... we are cold too!! It's a wet cold! \nhttp://www.windfinder.com/forecast/isla_de_roatan
Community,David Henriquez we need ppl now to help with a conch nursery...
Community,Great Job to the Arch Family and everyone up there in the French Cay area. This is a great example of how a small group of concerned citizens can really make a difference. \n\nhttp://www.youtube.com/watch?v=AnDceQp2TMk
Information,"Photos from this year's Garifuna April 12th Celebration, which marks the arrival of the first Garifuna people to Central America and in particular Punta Gorda.  To see more updates on sustainable tourism and local culture. Click like on Go Blue Central America Geotourism"
Community,"Now, that is what a beach cleanup is supposed to look like!!"
Community,"Polled the staff and the results are in! Marta: Blue Tang, Tasha: Sargent Major, Christi: Flying Gunard, Nick: Trunkfish, Giaco: Scalloped Hammerhead, Oscar: Parrotfish.. will ask the other 3 park rangers :)"
Community,Wow! Good job guys... They should be arrested and the owner of the vessel heavily fined!!!  Do you know who issued the permit? His name should be made public (just a thought*) it's a good thing they know that we're watching them! Was it Deivis? Leonel or Oscar?
Community,"We are proud that one of our rangers that left the RMP to follow his dream to become part of the NAVY, now his is part of the 1st battalion of Marines, Honduran NAVY. Great job Humberto Rosales."
Community,Our boat and rangers circa 2009 :) Looking good Barie!
Community,Throwback Thursday!! We'll jump on that fad ;)
Information,page 2 of the brochure
Community,"would like to say a huge thank you to all those that attended, donated, participated and enjoyed our 5th birthday party on Saturday. Speacial thanks to BananaRama for hosting the party. We will be discussing the party more in the next newsletter"
Information,"Bracelet Sales and Memberships from January and February 2013.  West End, Sandy Bay and West Bay!\r\nThank you for all your loyal support!"
Information,Bonus Category 2 of 2
Community,Eric George The program would be community based meaning that they would have to be on board to help with said campers. This would include night guards. Plus any money generated would stay in the community! We would be just the catalyst. \nThose kids were great! It was awesome to have their support and take them to Maya Key where the turtles were taken and in a couple months we will take them back!
Community,Is this really him? What do you think?
Community,Michael Sterken this is a pipefish.
Information,"Here is the total income brought in from all the dive shops and resorts for the first 6 months of 2012, including tag and bracelet sales, memberships and donations. Well done to all the businesses who have brought in lots of funds.\n If you dive regularly on Roatan let your dive Centre know you appreciate them helping protect and conserve Roatan\xb4s beautiful Reefs.\n Remember your voluntary fee helps keep up the marine infrastructure the divers rely on safe and helps us continue our extensive education programs. \nWe need everyone's support more than ever. \nThank you."
Community,Emergency First Response training for the RMP Park Rangers. Good job guys.
Community,This is an example video of what happened in Mexico and they are suffering the consequences now but this problem is also going here and we are an Island so the effects are faster and stronger so lets keep all this in mind and let all be part of the solution.
Community,"If you have problems opening it, go to our webpage www.roatanmarinepark.net and click the link for the newsletter"
Information,Helping community members of Punta Gorda to get their training as divers to a professional level.
Community,Thank you so much! You have continued to be awesome Jacques!!
Information,The August RMP newsletter is our. Please visit http://roatanmarinepark.com/Newsletter%20pdfs/2009%20Newsletters/August_Newsletter_2009.pdf to read it
Information,We have reported it. Now we wait and see!
Action,Entries to have people's photos in the 2010 RMP calendar
Community,Drew Baars what is it you are asking?
Action,They are .65 cents each. So lps 650 for/1000; lps 65/100. We have over 90k left :)
Community,:) Awesome Ocean Connections Thanks for your support! :)
Community,Sure do. 2445-3117
Community,Hope it never gets this bad in Honduras! Incredible that these tumors are caused by run off! \nPlease report any sightings asap!
Community,Please check out the differences at\n http://www.starfish.ch/reef/marine-turtles.html
Community,unfortunate indeed... the park rangers were probably watching the people to make sure they weren't poaching. If it happens again please call the municipality at 2445-1299 the department of sanitation is 2445-0407... Dumping trash can result in a 500lps fine... but only the municipality can enforce it!
Action,Earth Hour.. it's coming up :)
Information,"These are two juvenile hawksbill turtles that someone attempted to sell to Barefoot Divers, Roatan this week. Instead of receiving any cash for these little guys, the turtles were confiscated and relocated to Maya Key."
Information,"We are working this Semana Santa (Holy Week) in collaboration with COPECO http://copeco.gob.hn/n/, Marina Mercante (Merchant Marine), Policia Nacional, Policia Municipal, Municipal of Roatan, Cruz Roja (Red Cross), Bomberos (firefighters of Roatan) and the Centro de Salud to keep all our visitors safe! \n\nWe will be patrolling the beach and on our boats to help keep our reef safe as well!! \n\nIf you have a Health Emergency please call COE (Centro de Operaciones de Emergencia) @ 2445-1972 if you cannot get through then call  our Vice Mayor Elsa @ 9986-6626. \n\nIf you have a Marine or Reef Emergency please call our Director Giaco @ 3171-5982 or our office @ 2445-4206\n\nHere's to an incident free week!"
Action,Interesad@ en conservaci\xf3n marina? Oportunidad de realizar Pr\xe1ctica Profesional en el Roatan Marine Park! M\xe1s informaci\xf3n en el documento adjunto...
Community,Congratulations Vero Yanes!!! \nWe are proud of you! Thank you for all your hard work during your internship with us. You helped with so many programs and projects and now you've graduated!! Keep up the good work!
Community,"Hi Sarah, the auction ends tomorrow evening and if your bid wins you can pay via paypal to info@roatanmarinepark.net"
Community,"Thank you to Casa del Sol - Roatan and Sundowner's Beach Bar - West End, Roatan, Honduras for your donations of materials. We met today in conjunction with BICA and this group of women has tons of ideas and are motivated to make reuseable grocery bags to sell at supermarkets and at our Ecostore! \n\nWe are still looking for more banners, table clothes, fabric scraps, net, screen, mesh bags, t-shirts and anything that may be useable to make bags! \n\nPlease contact Christi at 3289-1213 to arrange drop off or pick up and be on the lookout for bags made by MAR (Mujeres Artesanas de Roatan)! "
Community,"Tienen permisos para algunas actividades pero siguen rompiendo las reglas e insultando a la comunidad que protege esa area. Simplemente es falta de respeto al coral, a los islenos y a toda la isla de Roatan."
Action,It's almost time! Can't wait to get out there and make a difference with this group of fantabulous people. If you are interested in volunteering and meeting some great people just give us a call! 3289 1213 - Christi
Community,http://www.earthhour.org/
Action,Only the Best Find is voted on. The album is up now. Just click like on your favourite photos and boom! That's your vote :) \nVoting closes on Friday the 31st :)
Community,Sorry that email was used for the photo submissions and hasn't been checked regularly since then! We will be updating everyone soon on the Winners and the announcement party... very soon!
Community,How many can you wear at once? :D :D
Information,Final count on LIKES= 19
Community,Thanks for the great photo! We hope to get it out of there before the next storm!
Community,Thanks. .. the photographers really did great this year!
Community,Well here's a crazy thought...http://natureisspeaking.org/coralreef.html
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and September 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Community,"Roberto Mejia Astorga Just so you know, It has absolutely nothing to do with poor vs rich! It is not fishing that is illegal, it is the way they are fishing... Handlines (rod and reel included) are legal... Spears are not! Also, the fish that the sport fishers catch are open water, migratory fish (for the most part) that have no direct impact on the reef that so many of us rely on. So let's make that difference crystal clear and protect the reef!"
Information,New dive buoys all dremmeled and waiting to go out. Already replaced 10 dive moorings this week with moreto follow next week
Community,"This was off the North Coast outside of Tela. It's a great thing to see more and more people taking care of the marine life, especially here in Honduras!"
Community,Lukus We still have to iron out the bugs but we'll have answers for you before we put them out!!
Community,"2nd place Best Find , Ready to pop, Blue Channel,  Caroline Power, pregnant shrimp"
Community,"Hello everyone thanks for all your comments. We do patrols during day and also strategic at night some of them are by land others by sea. We try to change our strategies because believe or not poachers are very creative and always find new ways to do their activities. Our rangers normally as soon the capture live organisms the free them around the area that they got them now in this case in my position as Director and coordinator of patrols and seeing the different methods they used I asked the ranger to bring them to West End so I could inspect the animals, take pictures of them in and out the bag and write an adequate report, I decided to release them on Half Moon Bay to avoid more stress to them. Now I want to be clear that this is not a common approach we do believe in releasing them close to the area they where found and we spread them, the only other time we move them is when they are in the popular poaching sites then we find other site where we can insure their survival. I ask the community to not only report this cases to us but also make sure that if poaches come close to your beach let them know that you wont tolerate their activities. Only together we will make a difference. RMP main objective is preserving the Islands treasures and will work hard to achieve it. Thank You for understanding and great job to our ranger that found this bags and conch."
Community,We will keep you updated. They are in jail and could face up to 10 years as it is a federal offense.
Action,You will find how to optimize your website and online marketing... English and Spanish!! \n\nEn la pagina encontrar\xe1s como optimizar su p\xe1gina web y una introducci\xf3n al mercadeo en l\xednea en Espa\xf1ol e Ingles!
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and June 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Action,Our photo competition is coming up... Don't forget to submit for a chance to be in next year's calendar!
Community,"Shel Thomas the easiest way to get from Belize is by boat. Sometimes there are boats that will come direct, take only a few hours. They are not scheduled just once in a while. Otherwise, you normally can get a ferry to Puerto Cortes and jump on a cargo ship from there to here. Now if you would rather fly the best option would be to San Pedro then from San Pedro to Roatan direct, TACA is the airline to try for this option."
Community,Dan Carr are you on island? Please give us a call 2445-4206/4208 or 3320 6940
Information,Protegemos los recursos naturales y tiramos la basura en su lugar!
Community,"Problam solved. Sorry for the mistake. Chloe's coral is further west than these points, just by the channel in West Bay"
Action,"WOW! We've had so many great donations for our auction and raffle prizes so far. If you or your business would like to donate anything please do let us know. All of the funds we raise will go directly towards our conservation efforts. We really appreciate all the great support. Thank you, thank you, thank you to all of our great supporters!"
Community,Dive professionals sharing their passion! Thanks Alan for these sweet shots! 
Action,"Attention all lovers of Turtles\nTurtles are in danger, people around the island are capturing them while they are mating.\nWe are in the process of confiscating 4 sea turtles are are going to release them TODAY @ SUNDOWNERS BEACH BAR in West End.\n\nWe have had to in the past, buy the turtles alive for the price of their meat. We will have a collection going around at the release today. Please if you care for Sea turtles please help us out. \nWe don't have enough funds.... The Turtles need us!!!"
Action,Yes we can!  and you can pay via paypal
Action,Have you seen something that you would like to change about the solid waste management on our island? Ever wonder what you could to do make a difference?\nYour opportunity has come! Roatan is one of the 5 selected sites for this years MAR LEADERSHIP PROGRAM! \nThe program is open to anyone no matter nationality or age! Application DEADLINE IS MAY 20th!! \n\nhttp://liderazgosam.org/blog/2014/04/21/2014-call/?lang=en
Community,Settled! This is the photo of the week! Thank You to Derek Laun for this great photo!!
Information,In our travels most tourists are willing to abide by the rules and are thankful when we stop to talk to them... Sometimes it's harder to explain the value of our ecosystem to others...
Information,A diver who was doing Confined two  in Half Moon Bay with a dive shop in west end had a heart attack and sadly was unable to be revived. Two sets of dive gear were abandoned during the incident and only one was recovered
Community,"Vote for your favorite photo in the best find category, most liked photos will win"
Community,"We are trying our best with this as well Jason, We have ordered more than 100,000 paper cups in hopes that it will reduce the need for plastic!! It's not the answer but a darn good alternative!"
Community,"Thank you to everyone who came down to the cook off last night, what a great evening! A great start to the Caribbean Cup Freediving Competition. The winner of the Lionfish Cook Off was Turquoise Bay Dive & Beach Resort. Thanks to all the competitors for their delicious entries Tita's Pink Seahorse Mayan Princess Beach & Dive Resort Booty Bar, West End, Roatan and The Beach Club, San Simon , such a great venue! Thank you!"
Community,We have 2 recycling receptacles available for anyone who wants one. Just drop by the office if your business wishes to promote recycling and grab one
Action,Photo Submitted in 2009 by Brian Green! Remember we are accepting entries for this years photo competition until JULY 15th! Get them in for a chance to be in the 2014 RMP Calendar!! :)
Information,"The best find is our favourite category. As we said last year it needs to not be determined by how popular the photographer is but by how much of a great find and photo it is. However, it is not only our favourite category but the favourite of many of our members and followers. \n\nSo what we have decided is that the Best Find photos will be initially judged by the RMP Staff and then our top picks will be opened for LIKES after that! \n\nAs for how many photos can be submitted it is 6 photos for the normal categories with no more than 2 per category. You can submit as many as \nyou like in the Bonus categories without limitation."
Community,Today is a great day! We now welcome two more locals into the world of PADI professionals!! Congratulations Patrick Ebanks and Oscar Maradiaga on becoming PADI Divemasters!
Information,We might get to this point one day and if that doesn't scare you nothing will!
Action,If you're traveling to San Pedro and need a hotel this is the way to go! Buy your PromoDias card at our Eco Store in West End for only 400lps it will pay for itself in no time! \nFor more info please call 2445-4206 or visit www.promodias.com
Action,only 10 days left to get your photos in. please mail to info@roatanmarinepark.net and spread the word
Information,Goggle-eyes scattered on the beach!
Information,Final count on LIKES= 6
Action,"REMINDER:\nThis Friday, June 18th we will be holding our first lionfish huntathon! Please call us (445-4206) to reserve a spot -- cost is 300 lempiras (snorkel equipment, spears, transportation, drinks all included). Space is limited to 12 participants and only a few spots are left! We leave at 8:30 Friday morning and we'll be back by 3:30. Headed to Camp Bay and Calabash!"
Information,Almost...
Community,"Great sunday with cool volunteers in an effort of cleaning the south side of Roatan from the dangerous ghost traps for fish and lobster. Great support from Barefoot Divers, Roatan and their interns, instructors and Oscar Maradiaga supporting this project of the Roatan Marine Park."
Community,"Our Park Rangers are getting ready for everything, this weekend they received their Emergency First Response course. Well done guys!"
Community,"Many of you came out yesterday to witness 2 hawksbill turtles that were brought in by our patrols. They were both badly injured as they had been speared in the neck/head. \nWe would like to thank everyone that supported us in this endeavor.Especially, Kevin and Sandra at cannibal cafe for always being ready; no matter how bizarre the request! The staff of Maya Key that share our passion for all living beings. Leo, you dropped everything and came to the turtles to help. And to everyone that took pictures and asked questions...On behalf of the Marine Park staff, Thank you!\n Hopefully this will never happen again but if it does this case will set the precedent. I am typing this next sentence with tears in my eyes, tears of sadness and tears of anger...i regret to inform you that neither turtle made it through the night."
Community,Conservation pumpkins from around the world! Thank you Anthony Davis for your amazing carving!
Community,Yes it's a sea hare :)
Action,First 5 people to bring in a bag of marine debris will win one of these beautiful bags! Call Christi @ 3289 1213 to redeem :)
Community,http://nas.er.usgs.gov/taxgroup/fish/Lionfishanimation.gif
Community,"We plan on working on improving the marine infrastructure around that area but with limited staff and so much area to cover, please be patient"
Information,http://www.windfinder.com/forecast/isla_de_roatan \nThe forecast is calling for strong winds starting this Thursday. Derby will be postponed til further notice. Sorry for the confusion but you can't fight the weather!
Information,"While assisting in the search for a missing vessel, the Park Rangers this morning came upon another net near Turquoise Bay. This is the 4th net in the past week confiscated in this area. Hopefully the removal of over a mile of net will greatly benefit the marine life in the area. They also confiscated a set of snorkel gear and a spear"
Community,He has one :) we'll send you a private message
Information,"Deadline for the 2009 Marine Photo Contest is July 30.  Go to the ""Discussions"" tab for more info, including how to enter."
Community,"Not so friendly photo of the week! But as much of you may have noticed in your newsfeed, the shark slaughter has begun. Please do what you can in your community, sign a petition, let any restaurant that serves shark fin soup know why you will not eat in their establishment. Every little bit helps and hopefully we can avoid the unnecessary slaughter!"
Community,"Beach Cleanup in Half Moon Bay! Thank you to Subway Watersports Roatan, Ocean Connections, West End Divers, Policia Nacional, Cannibal Cafe and so many others that came out to Half Moon Bay this morning! If anyone has anyother photos please feel free to tag us! :)"
Action,"Hello all! We have the final movie of our 4 week long Eco sessions free movie night with sustainable seafood at Land's End tonight. This evening we are featuring ""Hugh's Fisg Fight"" which focuses on the British celebrity chef highlighting the horrific problem of discards, the wasteful bycatch of perfectly edible marketable fish, happening world wide. Adi and Eva will be serving a full menu tonight as well as lionfish and wahoo. C U there.!\n"
Action,"It\u2019s that time of year again for the RMP underwater photo competition. You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
Action,Marine lover in the family or oh oh! forget to get someone a gift?\r\n 2014 Calendar are now only $10!!! Pick one up at our Ecostore in West End!!
