Community,We can arrange that. Any suggestions of good place to have it?
Community,Mangrove exploration field trip yesterday with NUNA Academy! \nThank you Miss Lorna and all the grade 7 & 8 students for allowing us to share our knowledge and passion for the island!
Community,"The post was to inform people that if they find any hatchlings that are floating in seamatts which are about to wash up on shore, if they look worse for wear, then please ""rescue"" them. However if you find ones that look healthy and are off shore, that they should be left for nature to take its course"
Community,Yes we do... it was posted today as well... We can email it to you if you like.
Community,we will mail them... how bad do you want one? :)
Community,Thanks! It was an amazing collaboration! We are beyond proud of the community of Flower's Bay and look forward to working with them in the years to come!
Community,Ew... ok thanks. We will be over today to fix her up
Community,We can arrange it for the US and Canada.  Anywhere else takes a long time and is costly!
Action,"We are looking for a Marketing and Fundraising person to join our team for a 6 month trial period. \n\nIf you are fluent (reading and writing) in both English and Spanish, live on Roatan (or are willing to move to Roatan for at least 6 months), and have experience in Marketing and Fundraising for NGOs or small organizations please email your CV to  giaco.palavicini@roatanmarinepark.net\n\nThis is a paid position and we are requesting serious inquiries only."
Community,"Kerri, when did this happen? That is very interesting!!"
Information,"Check out number 9, RMP once again being mentioned in National Geographic"
Information,That's a black grouper  http://myfwc.com/wildlifehabitats/profiles/fish/saltwater/grouper/black-grouper/
Information,"Normativa Tip!\n\nUse section 11.2 to protect the safety of your business and that of your staff.\nIn particular sub-section e) Dive guides have the right to refuse the participation of any diver if it has been determined that they may be a risk to them self, others or both. \n\nThese laws are for the safety of all... don't forget to read them thoroughly!"
Community,Awesome that Briansweet is one of the team!! POP for life! :) 
Information,"LARGER FORMAT FOR THE TOTAL RAISED FOR RMP FROM JANUARY TO JULY 2012 INCLUDING: DONATIONS, MEMBERSHIPS, AND BRACELETS."
Community,Check this out! More about the lionfish invasion and the RMP in TIME.com 
Community,Sherman the turtle heading out to sea... Thanks to the Arch Family for keeping him safe and sound up in French Cay all these months! He was strong and ready for the open water! Where there's a will there's a way!
Community,"We apologize. He did not sign the sign in sheet.\n\n We were also hoping a manager or owner would participate as requested.\n\nIf you would like a copy of the materials that were distributed at the meeting please pick them up at the office to share the information with your instructors. \n\nAlso, we would like to add that this meeting was paid in full by our international funder KFW. We thank Roatan Oasis for being accommodating with our requests."
Community,Absolutely info@roatanmarinepark.net
Community,\xa9 Kelly Hale | www.divesnaps.com
Information,"""Saving the seas is saving ourselves\nWe are our only hope"""
Information,"Take only pictures, leave only bubbles!!"
Community,Not sure but we will ask the Bay Islands Coastal Clean Up :)
Action,"Buy your 2011 RMP calendar today. We can ship to the US, Canada and the UK for a small charge. Please email us on info@roatanmarinepark.net for more information"
Community,"Yea we still need people,  meet at the office @ 8:30 on Monday"
Information,Beautiful Sunny Day here
Information,New way to eat lionfish. Batter and deep fry the stomach and pectoral area of large fish and you now have lionfish WINGS.
Community,"Don Keith Thanks, and if we hear about that groomer for you we'll let you know..."
Information,Happy Hunter! 
Action,Karolyn Karr Eastham we still need a coordinator for West Bay... are you interested?
Information,Bay Islands Voice short article on all the whale sharks we've been seeing recently
Community,"We had a goal to hit 8000 likes by the end of the year and we achieved it 2 months early!!! Thank you Cheryl Baker Paige for being our 8000th like! I remember thanking you, Vanessa Solorzano not too long ago for being our 7000th! \n8000 strong and counting!! GO RMP FAMILY GO!"
Community,Sorry Elena for late response! We did have some tickets available at the door but not many :) The event was great!
Information,"To find out what the staff of the RMP have been doing this past month, please follow the link"
Action,Bring your kids to the beach on Saturday for a great time swimming :) \nHalf moon bay starting at 12 noon
Information,"Thank you Healthy Reefs for Healthy People for launching the Mesoamerican Reef 2015 Report Card today. We were delighted to hear that Honduras was the best ranked from the 4 countries of the Mesoamerican reef, Honduras is ranked at 3.3 on a scale of 1-5 where 1 is ""poor"" and 5 is ""very good"" due to the high live coral cover and high herbivorous fish. The Bay Islands, Swan Islands and Cayos Cochinos were the only subregions to have a ""very good"" and Roatan and Cayos Cochinos scored higher for commercial biomass. Thanks to Honduras' ban on spear and trap fishing we have managed to protect our parrotfish. Our long standing MPA protection, gear restrictions and effective enforcement have contributed to the groupers recovering. Increasing protection for large fish will allow them to grow bigger and produce more off spring, while effective management of Marine Protected Areas generates increased fish biomass and high coral cover provides the structure to support more fish. By following the fisheries rules and regulations, reefs and fishermen will have more fish. It's good to know we are really making a difference, let's keep up the good work!"
Community,Thanks :)
Action,"Si Ariel, estoy bajandolas ahorita y ma\xf1ana te confirmo sus submissons :)"
Community,"Lo siento Biel, pero est\xe1 un poco complicado enviarte uno a Mallorca :S"
Community,Andrea questo pesce \xe8 una passera (flounder)
Community,Thanks for the throwback photo...would you like us to share this with Nick?
Information,"We are actually in a conference this week in Belize discussing with our colleagues from Belize, Guatemala and, Mexico why they think we've been seeing so many in the last couple of weeks... some of the information is awesome!"
Community,Think about it :) \n\nhttp://www.southernfriedscience.com/?p=16267
Community,Hermosa Beach California. The photo was taken in Half Moon Bay on Roatan :)
Community,"The Challenge\nPropose an innovative technology to scale-up coral reef restoration. Projects may promote growth, prevent death, or tackle the issue in any other logical, justified way. Your invention must be cost-effective, practical to implement, and suitable for development and testing in a public science museum. Any ideas? http://www.cappsci.org/prizes/coral-prize/"
Community,Thank you @shawn jackson for documenting this rescue!
Action,We are actively looking for a coordinator for Bay Islands Coastal Clean Up for the West Bay area... please contact Christi @ 3289 1213 if you are interested!
Action,LAST DAY TO VOTE!!!!! \nGET YOUR VOTES IN FOR THIS YEAR'S BEST FIND PHOTOS!
Action,2 days left until the photo contest closes! Get snapping and have the chance of your pictures being in the RMP 2010 calendar
Community,Amazing! Thank you for sharing!
Community,"Lo siento,  las preguntas anteriores no fueron insultos, pero como bien sabes, hay muchas personas que crean problemas y no ofrecen soluciones. No me pareces como una de esas personas.\n\nPareces que realmente se preocupa por el bienestar de las islas y te deseamos todo el \xe9xito en el mundo.\n\n Tuvimos una visita para el a\xf1o pasado para hacer unas charlas sobre el pez le\xf3n y c\xf3mo podemos ayudar a controlarlo y no solamente para ofrecer una manera para el consumo domestico pero tambi\xe9n para discutir el mercado que ya tenemos en tierra firme. Pero, lastimosamente, nunca parec\xeda ser el momento adecuado. \n\nEstamos a la orden para ayudar con este programa y si hay algo mas en que podemos ayudar no dude en preguntar."
Action,"Because after 3 days of celebrations the beaches and bays in West End will be inundated with trash, JOIN US FOR BEACH & UNDERWATER CLEANUP DAY IN WEST END!  WHEN? Monday, Sept 14, 2009 (the day after the Fish Tournament) between 3-6 pm WHERE TO MEET: Roatan Marine Park Office, West End For those who helped out, Stop @ Jamming for the after-cleanup party for free beers and soft drinks :)"
Community,The film Sharkwater is a great insight into a conservationist struggle. \nhttp://www.sharkwater.com/education.htm
Community,A concerned conservationist informed us of someone selling shells from the National Marine Park on Ebay. \n\nHere is the other link.\n\nWhat do you think? Please dont forget to read the description.\nhttp://www.ebay.co.uk/itm/360722170798
Information,To find out what we've been up to in November click on the link below\n
Community,:(
Community,"invites you to attend the 2010 General Assembly and hear about the RMP's achievements and goals for the future. Presentation begins at 5pm, tomorrow at Blue Marlin in West End."
Community,What would you think about a movie night to watch sharkwater? Any suggestions on where we could have it?
Action,"The RMP will be hosting a lionfish cook off this evening at Coconut Tree Restaurant. Vince will once again be defending his title and this time he has new challengers. New competing cooks from the Landing, Blue Marlin and Fosters, as well as old rivals from Lighthouse, will be trying to become the new lionfish champion. Only 40 plates so make sure you are there to eat and judge at 6.30 pm"
Community,David Hennings you only snorkel with these gentle giants... :) So there is still a chance!
Community,Photo of the Week! 2013's Bay Islands Coastal Cleanup is just around the corner... Dont miss this chance to make a difference!
Community,Bay Islands Responsible Seafood member; Sundowners Beach Bar is having their first Lionfish Sunday... come out and support a good cause :-)
Community,Best Find Winner! Congratulations!
Action,Click on the link and find out how you could have the chance of winning a week of diving at Anthony's Key Resort
Information,We have bags and gloves!
Community,"Chris, If you would like to help talk about Tourism in the Supermarket workshops that would be great!"
Community,It's not photo competition time...yet.. but we are always looking for great photos. If you have some you would like to donate to us- please email them to info@roatanmarinepark.net- underwater or on land we can use them all. Thank you!
Information,It our time to enforce this great step forward to make a real effort to protect our sharks 
Community,Contact Christi 3289 1213 for local distribution! We will deliver them to your business :)
Information,"Good Morning Friends, \nFor your convenience if you would like to get in contact with us please call the office at 2445-4206 and 2445-4208 \nin case of an emergency or poaching please call 3349-4138 our 24/7 hotline! \nFor the Southside call Giacomo at 3171-5982\nFor Education or Community issues call Christi at 3171-6365\nFor Infrastructure problems call Nick at 3320-6940\nFor Buying/Selling and anything Admin call Marta at 3392-834"
Community,"Thank you guys for all the comments... our beach out in front is clean but, we can't say the same for some of the other beaches that are less ""touristy"" but provide the same impact on the reef! We appreciate all the help and kind words but what we accomplished this week is just a drop in the ocean (grain of sand on the beach), there is still so much we can do to protect our oceans no matter where we live! \nSAVE THE REEF, SAVE OURSELVES!!"
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR between January and May 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservational message, we would be unable to continue protecting Roatan's reefs"
Information,Final count on LIKES= 8
Information,I will update the list with bucca quay which is located just west of black rock in west bay
Community,"Gloria Bennett Carnes unfortunately some people do not only see it as food for their family but are blinded by the GREED! This is the work of ONE individual... if it was within the limit of self sustenance or pesca de subsistencia we would have had no problems (expect the internationally protected species; turtle, of course!)"
Community,"We would like to thank all our supporters for selling the user fee, becoming members, stocking our merchandise, participating in the lionfish licensing program and that do everything else to help in our conservation efforts. Details of dive shops outside the Reserve are also in this album"
Community,"there were several sightings over the weekend, a boat saw one on both the way to and from Cayos, and then the other was spotted near parrot tree plantation"
Information,Turtle monitoring workshop rescheduled to this evening 4:30-7 Polo's water board office behind Mares.  \nBeverages provided
Information,"Please note that our Best Find Category will be judged by you, our supporters and friends! The RMP staff will be doing preliminary BLIND selection of the top 50% of the most rare, hardest to find creatures and those will be posted into a new album. This album will be open for your likes for only ONE WEEK! The photos with most likes will be the winners of the category!"
Community,Wouldn't this be amazing?
Community,"Famous deep ocean explorer Dr. Sylvia Earle is leading another expedition, this time to the Swan Islands of Honduras! Don\xb4t miss the opportunity to have dinner with her and her team from Nat Geo on their way back from the expedition next Saturday July 23 at Tranquil Seas, Roatan! Open to only 15 people, hurry and reserve your seat now by contacting Grazzia Matamoros info@roatanmarinepark.net. Tickets for $100/person"
Action,"We have our bags for sale at the Eco-store. Unfortunately the supermarkets have started giving out plastic again. The municipality has yet to decide on sanctions for using plastic. The fight continues!  I will be coming your way  to check on mangroves on Thursday, would you like me to bring you a couple? \n~Christi"
Action,"We are actively looking for volunteers to help us patrol the beach during semana santa... We will be looking out for people damaging the coral and also directing people to the red cross tents that will be stationed along the beaches of west bay and west end. We will train, it's not hard :) \n\nIf you are interested please contact Christi at 3289-1213/2445-4206 or just come by the office in West End!"
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR for January and February 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Community,ED Ward what do you mean?
Community,Check out Go Blue Central America's latest newsletter...
Information,"The Roatan Marine Park is pleased to announce the hiring of Giacomo Palavicini to the position of Executive Director. Giacomo brings with him an extensive background in conservation and environmental and marine management as well as a passion for the reef here in the Bay Islands. Giacomo has been on staff with the Marine Park in the role of Director of the South Side and Patrols since August of 2012, and in that time has shown results and leadership qualities that will greatly benefit the RMP and leading our great team. Please join us in welcoming Giacomo as our new Executive Director of the Roatan Marine Park."
Community,"Roatan has had many school groups that come down to learn to dive or to do research on our reef! This year we have had 2 big groups that not only came to visit and learn but also fund raised and gave back to our organization! Thank you to St. George's School of Montreal and School of Environmental Studies, Minnesota for your generous help and continuous support! \n\nIt's because of schools, teachers and students like you that give us hope for the future! Conservation and awareness at their finest!"
Action,Are you creative?? Do you like to act?? We need your help! \nWe are making short educational clips in English and Spanish to show the importance of the reduction of plastic bags and the impact they have on our environment! \nIf you have any ideas or would like to be in the clips please contact Christi 32891213
Community,What we recommend is giving the municipality a call at 2445-1299 to see if there is a schedule that they use for pick up to better suit your needs.
Information,Final count on LIKES= 33
Action,It has been set. It is rather short notice but we figure it's better now than in two weeks. \nWe will be announcing the winners on Sunday (tomorrow) at Bananarama. Presentation will only be an hour starting at 6:30pm! \nFree shuttle leaving the entrance of West End at 6pm and coming back in intervals starting at 7:30. \nThere will also be crab races before the presentation and live music after!! \nA portion of the proceeds will be donated to the Roatan Marine Park. \nCome down to West Bay for a great night!!
Community,10 Things You can do to Save the Ocean-Celebrate World Ocean Day by following these guidelines!
Information,Bracelet sales and business membership payments from dive shop operating within the Sandy Bay West End Reserve from Jan-Sep 2012
Action,"Due to an overwhelming lack of participation in the Lionfish Derby, we will not longer be holding a cook-off. However, an lionfish tasting will still be held at Coconut Tree Restaurant tonight at 6:30 pm. Vincent Bush will be making a mussels stuffed with lionfish. Supplies are limited so come early (and not that hungry)."
Community,"Yes, that's what we think. They tied it to be able to find it later"
Community,Alternative School presentation about Sharks and the Sea.
Community,It's a beautiful day in the neighbourhood! \n27\xb0/82\xb0 and bright blue sky!\nSending nice warm vibes to all our half (or whole) frozen friends!!
Community,We'll get to the bottom of this photo but it looks like he is trying to help get something off his shell.
Action,"Still looking for someone that can help us create 2 databases, basic databases. Anyone out there that can help us?"
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and May 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Action,"The Roatan Marine Park office staff is fulfilling a year-long resolution today! We are receiving the shark specialty course by our own Director, Shark Biologist/Oceanologist  extraordinaire,Giacomo! If you need us please call or come by in the afternoon :) \nHappy almost 2015!"
Information,Final count on LIKES= 97
Information,The RMP part of the regional committee of the Mesoamerican reef system to create the Regional Strategy for the control of the invasion of Lion Fish.
Information,"Here are the details of funds raised over the past 10 months from dive shops in West End, West Bay and Sandy Bay. The values are in dollars and show bracelet and token sales, as well as memberships between January and October. We would like to say a huge thank you to all our supporters and without your help, we would never be able to achieve all our goals"
Community,Best Find Album. The photo with the most likes will win when judging stops at the end of the month. Good luck to all competitors
Community,"Now if only everyone could just ask for boxes, ""cajas"" for those that don't know the translation, then we wouldn't need plastic bags when we shop at Eldons or Plaza Mar\nhttp://uk.news.yahoo.com/22/20100312/tuk-uk-britain-bags-fa6b408.html"
Community,"Christian and Dustin will be coming by your shops today, tomorrow and Friday to let you know about this meeting as well!! \nSee you soon!!"
Action,We are still looking for people to help us out with our Responsible Seafood Secret Shopper... If you head out to eat at any of the RSG restaurants we want to hear about your experience! For more details  please call Christi @ 3289 1213!!
Community,Great idea!
Community,"We would like to firstly thank our 3 new Individual Gold Members, Marco Agurcia, Haller Jackson and the group from Single Divers. The map shows where two of the new dive sites are which are located betweeen West End and West Bay. The first is Haller Deep and is located just east of Blue Channel. The mooring is at 45ft, just at the edge of the wall, with two pinnacles running out into the deep. The other is called Jumpin Jack and is between Tabyannas and Buchos Bank. With huge expanses of sand, the mooring sits at 35ft and is ideal for beginners."
Information,"People have been asking for a list of all the dive sites between Palmetto Bay and Key Hole near West Bay, so here it is with the GPS coordinates and depth of each site"
Community,Thank you to everyone that came out to protect your island!
Community,"We would like to thank our latest Individual Gold Members, Christopher Dye and Dan Szpak. As a dedication to  their dog which sadly passed away, the latest dive site in Sandy Bay is Zack's Patch, located just to the east of Peter's Place. Sitting at 40ft right next to the shallow wall, there are a host of swimthroughs and channels to keep you busy."
Community,Thanks Natelee!
Community,"According to CITES you are not allowed to take more than one shell across an international border. Also, according to the management plan of the National Marine Park you cannot, CANNOT, commercialize, (buy, sell or trade) them.  Most will get confiscated upon entry into the US or Canada. We advise people not to waste their money nor deplete our resource."
Community,The invitation was delivered yesterday... but we will let you know!
Action,Here it is! There is another post on the page as well! Fingers crossed that they will listen! \nhttp://www.thepetitionsite.com/750/652/699/we-need-a-municipal-ordinance-for-a-plastic-free-roatan/
Action,"Are you an avid lionfish hunter? We just got a new batch of lionfish spearing goodies including 3ft spears with either the 3 prong or detachable 6 prong head, mini spears, light and heavy duty elastics, replacement caps and homemade keepers. If you wish to purchase a new spear, please bring your license to the Marine Park store in West End"
Community,"In semana santa our team work hard side by side with Cruz Roja, Bomberos, Police, Marina Mercante, COPECO, Hospitals and Municipality to reduce the risks of semana santa here are some photos of that effort."
Community,The Odyssey on the North Side
Information,"We investigated the boats and please know they had a permit but not one from the Roatan Marine Park...However, the vessel had been issued a permit no. 092-2012, by the Secretaria de Agricultura y Ganaderia that house the Fisheries Department, from the mainland, allowing them to do so, therefore going against the regulations stated in the current and legal management plan."
Community,"Yes, there is BICA!"
Community,Thank you to West Bay Divers... They took the initiative and tackled some of the trash that has been littering out beaches for the last few days. It's all one big bowl of plastic soup... 
Action,"is looking for places to stock the 2010 RMP calendar, we are offering them on concession for businesses who think their customers would want them for Christmas presents, suggestions welcome"
Information,These are babies from a couple years ago. As it was throwback Thursday we wanted to share an awesome photo :)
Community,How has the world changed in your lifetime? Find out here http://www.bbc.com/earth/story/20141016-your-life-on-earth
Community,Thanks to everyone that participated in the cup slogan contest all those months go. \n\nThey have arrived; we have paper cups!\nLps 650/box of 1000 or Lps 65/hundred\nFREE DELIVERY! \n\nDo your part to help Protect Roatan's reef. \n NO MORE PLASTIC in the sea!!!
Information,They have been reported in the sea around the entire island. We believe that the change of wind direction and current that we experienced over the weekend is what brought them to the shore on the West side.
Information,Anything like this would work!
Information,"Our latest Individual Gold Members are Gary and Gwen Randell, owners of Wilson's Blue Lagoon in Dixon Cove. As all the family's name begin with G, they decided to name their dive site ""G spot"" which is located just to the east of Las Palmas in 40ft of water"
Community,"As voted on by the Friends, Members and Supporters of the Roatan Marine Park this Goatee Blenny has won 2nd place in the BEST FIND category! Congratulations @alex harper-brown"
Community,They do claim to be by catch but it makes us wonder when some are so fresh!
