Community,"Not necessarily will touching coral kill it but, it weakens the corals natural defenses. \nNow, if someone or something has already weakened its defenses then yes, it may die from being touched."
Community,Photo of the Week! Do you know who the photographer of this beautiful sea hare is?
Community,Great Job in Utila! It's amazing to see so many organizations coming together for the greater cause!! 
Information,"With yet more whale sharks spotted, its been a very busy 10 days involving seeing and swimming with these gentle giants. We ask that people ensure that their boat captains don't speed up on the sharks and keep a reasonable distance so others can also enjoy the experience."
Community,"Multicultural day! \n""The man is the most senseless kind it worships a god and killing an invisible visible nature! without knowing that such killing is that this invisible god revered!"" \n\nIf a better translation is available please feel free!"
Community,Jan Walkeden Hopefully but we need to be careful how the gaff is removed!
Action,New bags FOR SALE!!! Only LPS 100!!!
Community,We are hoping that they would be able to handle them at one of the dumps
Community,"Eric George On our website it is recommended that restaurants shouldn't stockpile, but if you look at the date of those recommendations you will see that it is from 2009! However, in our March 15th conversation on this matter we explained to you that it is now a recommendation that members of the The Bay Islands Responsible Seafood Guide do! We work very closely with DIGEPESCA (the fisheries department) and know not only where our members are getting their seafood but where their SUPPLIERS get theirs! We offer this responsible information in order for them to make responsible and more economic decisions. \nThings have evolved significantly since 2009 in the ways of conservation. As off 2010 we have had this seafood guide which is not the Seafood WATCH that was mentioned all those years ago."
Information,"through the months of February and March, receiving a total of 367 lionfish reports, of which 287 were killed. Remember, if you don't log the sightings or kills, we will never know"
Information,"Now, let's talk about coral... As you might know, coral is a living animal. They have mouths and stomachs and have a symbiotic relationship with a microalgae that lives within its tissues. SO, anything that would affect an animal (DEET) or that would affect a plant (SUNBLOCK) is directly impacting our coral reef. We are fortunate to have the coral reef so close to us but it is so unfortunate being so close to us!  Please feel free to google deet for a full list of all the negative effects it has on living organisms or go to www.deet.com"
Information,"To find out what we've been up to in October, click on the link below\nhttp://www.roatanmarinepark.com/newsletters/2010/10-October.pdf"
Action,Ever in Coxen Hole and need a new shirt? This is our beautiful kiosk at the Port of Roatan open on all cruise ship days and open to the public! Shop to Support! Protect the turtles! :)
Action,The one week ends as of 4PM Roatan time! That is when we will start the count! \nOnly a few hours left!
Community,Hedman Alas
Community,"Thank You to everyone that came out last night! We feel great having given out copies of the Management Plans (Bay Islands and Cordelia), Normativas, HRI Report Cards and RMP videos! \n\nAs promised here is our contact info! \nOffice numbers 2445-4206 and 2445-4208.\n Giaco (Director and Patrols) 3351-8591. Christi (Community Development) 3289 1213. Nick (Infrastructure) 3320-6940. Marta (Administration and Retail).\n\nPlease let us know if there is anything we can help you with!"
Action,Please sign our Project Aware Shark Petition. \nSave the Sharks
Community,"Willie Jerome Banks, no thanks :)"
Information,We would like to inform you and everyone else that we are well aware of what is going on in Gibson Bight. Inspections have been made and Denuncias have been filed. We also ask that you please inform yourself before making allegations. If you would like we are always available at our office in West End to talk about our actions and what you can do to help. We also understand and appreciate your passion for the environment but ask you to please refrain from using bad language as we are a family friendly site.
Action,"Come one, Come all... to the 2nd annual Bay Islands Coastal Clean Up... We will be cleaning coastal areas throughout the Bay Islands June 30th from 8AM-3PM.  We are currently looking for donations in the form of \n\n1. Volunteers\n2. Different sized bags but primarily giant ones and sacks\n3. Materials to facilitate the clean up like shovels, rakes, wheelbarrows, bars, nets\n4. Transportation \u2013 pick-ups, trucks, panels, excavators to help move the trash\n5. Marine transportation \u2013 boats, kayaks, wave runners to help get the trash to a pick up point\n6. Water: bagged or bottles\n7. Latex gloves\n\nPlease contact the FB page of Bay Islands Coastal Cleanup for more information and contact info for coordinators in your area!!!"
Community,"We have been communicating with some Whale Shark Researchers in our area, mainly Whale Shark and Oceanic Research Center (WSORC) in Utila, and they have mentioned that they too had an influx of shark sightings in the last few weeks! They have asked us to keep track of our sightings with the following criteria: \n\nWhere around the island the shark was seen\nWhen (time of day and date)\nApproximate size\nGender\nand Photos (if available but, we all know if there are no photos, then it didn't happen :P ) \n\nWe would appreciate it if anyone that saw a Whale Shark this month could comment on where and when they had their sighting and hopefully for future sightings we can collaborate with more detailed data!! \n\nThanks..."
Information,"On Wednesday 13 of April our ranger in stopped a heaving sea cucumber poaching on Gibson bite and in Sandy Bay where 14 fishers had big bags full of live sea cucumber ready to take it out of the water. The organisms where set free, equipment impounded and there is and investigation on going. Any commercial fisheries on the Island is illegal. And this products go to the Asian market."
Community,Thanks Coconut Tree Divers & Go Pro Caribbean for bringing back a lost buoy! We will figure out where it came from and get it back out there!
Information,Final count on LIKES= 72
Community,Donna Foster The brown stuff is Sargassum Algae. It normally floats in the open ocean and is a refuge for juveniles and smaller pelagic species!
Community,there is a maximum of 6 photos per person
Information,"Hey now, we didn't design it :) Just shared an innovative idea! ;)"
Information,Hole in the wall
Information,Take a look at these houses!! So many options for plastic bottles!
Community,We are leading the efforts of measurable improvements in reef health. Thanks to the help of the Coral Reef Allianceand Healthy Reefs for Healthy People and a big thank you to all of you for your continued support. Read more about it here:
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR between January and March 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conversational message, we would be unable to continue protecting Roatan's reefs."
Community,We want to thank Cpt. Moreno Velazquez who was on board of Uba Isti of Native Sons dive shop who let us know that there was a Green Turtle tangled on a piece of a gill net. Ranger Oscar Valladares and Giacomo Palavicini went out to help the turtle and were able to release her. She went away with minor cuts but without no more net attached to her. Good job guys.
Community,"Christi says, ""what a poser!"" Haha"
Community,It's a Goatee Blenny!  You will hardly see a full body photo taken around here of one of these shy guys!!
Community,"Hi Enrique, thanks for your interest. Please check your email for more information on how you can help us"
Information,Eunice roussaei (The Thing)
Community,"We would like to thank our other latest Individual Gold Members Bo Thordarson and Hans Strandgaard who purchased a new site ""Grand Marie's Sea Garden"". The mooring is located just to the left of a small channel in front of Crawfish Rock, a mile west of the golf course."
Action,Good Morning :) there is still time to submit your photos for your chance to be in our 2015 calendar!!\nPlease send submissions and/or questions to photosrmp@gmail.com
Community,"Hi Tricia, it's $5 for a small jar and $10 for a big jar. They are super tasty!"
Information,1 of 2 Bonus Categories
Community,Thank you for the video... it's beautiful!
Information,Press Release
Action,If anyone in North America is interested in getting our 2015 calendar please inbox us your mailing address and we will give you the possible payment options! \nWe will be shipping them early next week!
Information,1 of 2 Bonus Categories
Community,"Cheryl Larson wrote on June 3rd: \n""Has anyone else seen the Goliath Grouper hanging out on the reef at West Bay? He/She is huge, close to 5 feet long and massive looking.""\n\nSo, has anyone seen it?? Share your photos if you have! :)"
Information,December's newsletteris available for viewing at \nhttp://www.roatanmarinepark.com/newsletters/2009/12-December.pdf
Information,2015 has officially been the year of the Whale Shark! Today marks the 5th day in a row that they have been spotted just off the coast of Roatan. If you haven't been out to swim with them yet you should try your hardest to get out there as they rarely stick around for this long! \nWe do however need your help in protecting them so please don't forget the rules while out there swimming with these gentle beauties!
Information,"For more information, please visit http://www.roatanmarinepark.com/research/lionfish-program/"
Information,Lionfish action plan from Eustatius\nhttp://www.nacri.org/downloads/STENAPALionfishResponsePlan2009.pdf
Action,"You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
Community,"Babernethy, Deborah, She was shot by a spear gun. The spear went through her shell and came out the other side :( She is being cared for by the experts of Maya Key (local animal rescue) and doing well!"
Community,Don't forget your FREE PHYSICAL this Thursday and Friday at AKR. It is open to anyone that has been diving for more than 5 years and will be focused on ears and hearing. If you are interested get in touch with Dr. Barbara Acosta @ 8737-8320 before heading over and she will tell you what to do!
Action,"Check back regularly to see the submissions for this year's photo competition.  Winners will be announced in August and featured in the 2010 RMP Calendar, which will be available in late Sept. \n\nNames of the submitters will not be shown prior to judging so as to not bias the results."
Action,We will be cleaning Mangrove Bight Area with the Miguel Paz Barahona on Friday June 28th from 7-10 AM!!  Please come out and join us!!
Information,List of dive sites from Crawfish Rock to Key Hole Bay. The sites in red are the most recent dive sites purchased by Individual Gold Members or dedicated to those who are sadly no longer with us
Community,"Jacques Thank you for your comments and video! Hand line fishing (rod and reel included) is legal everywhere but, anchoring on the coral is NOT! \nWhat we have planned (partially due to your report!) to deter this activity are fishing moorings! \nWe will by putting in 10 new moorings specifically and exclusively for artisanal fishermen and will be put where they want them to ensure that they use them! \nBe on the lookout for them on your next trip! \nIf you have any questions or further comments please know that they are always welcome! We need as many eyes as possible out in the field! Thank You!"
Information,Another hatchling found inside the Barefoot Key marina. The little guy was destined to a grizzly end swimming around the dock so will join the other hatchlings at Maya Key
Community,"We are in West End, 2 story blue building across from the baptist church! It's a small town... you'll find us :)"
Community,This article just goes to show you that there is so much we can discover in our own backyards! Exploration doesn't necessarily mean traveling and spending tons of money. Just keep your eyes and ears open and you never know what you'll find!
Action,"Don't Forget that we offer Trips. Glass Bottom Boat, Dolphin shows, Maya Key animal preserve and snorkeling trips are available. \nIf you know any groups, school or other, that are interested please contact Christi @ 3289 1213\n\nLet's get out and see what our island it really about!!!"
Information,"We are pleased to inform you that Eldon\u2019s Supermarket along with the Roatan Marine Park (RMP) have developed a fundraising strategy where customers will be given the opportunity to donate spare change at checkout to the Conservation NGO.\nThe RMP is the local NGO that protects and conserves Roatan\u2019s coral reefs through programs such as; Patrols, Environmental Education, Community Development, Marine Infrastructure, Communications, Lionfish Control among others.\nFor more information on all our programs please visit www.roatanmarinepark.com \nIf you are interested in the success of this fundraising strategy and our monthly accomplishments please visit and LIKE the Facebook pages of Eldon\u2019s Supermarkets and Roatan Marine Park.\n\nEl Supermercado Eldon\u2019s se enorgullece de comunicar que a partir de Marzo se dio inicio a una estrategia de recaudaci\xf3n de fondos, donde el cliente tendr\xe1 la opci\xf3n de donar su cambio al final de cada compra al  Roatan Marine Park (RMP).\nEl RMP es ONG que se encarga de la protecci\xf3n y conservaci\xf3n de los arrecifes de coral en Roatan mediante distintos programas entre ellos: Programa de Patrullaje, Educaci\xf3n Ambiental, Desarrollo Comunitario, Infraestructura Marina, Comunicaci\xf3n, Control de Pez Le\xf3n entre otros.\nPara mayor informaci\xf3n sobre todo nuestro programas de conservaci\xf3n por favor visitar www.roatanmarinepark.com\nPara seguimiento de la estrategia, montos recaudados y sus respectivos logros mensuales por favor visitar y dar un LIKE a las p\xe1ginas de Facebook de Eldon\u2019s Supermarket y Roatan Marine Park."
Information,We are happy the 8 people where found by the US Army helicopter and picked up. The where brought to Roatan and they are now in the hands of the doctors making sure they are okay. Happy day for their families and for the Bay Islands.
Information,5 iguanas saved from the cooking pot. Confiscated over the weekend near Alba Plaza and released in a safer place
Community,It's a shark kind of day! \nhttp://oceanencounters.net/journal/tag/great-white-sharks/
Community,soon!! You'll be the first to know so dont worry
Information,"Incredible! We,humans, may have the best intentions not to touch the reef but without the proper education of how NOT to get ourselves into stupid situations such as this we will forever be fighting a losing battle!"
Information,Looks like a decorated neck crab :)
Action,New hoodies are in just in time to keep you warm during this squall! Check out our new colours at the EcoStore in West End and at the kiosks at both cruise ship docks!
Community,Beaches of Omoa are covered in plastic! Are we ready for it to come our way?
Information,It's in the Mithrax genus and  if we are not mistaken it is forceps or a Colour Variation of a Red-Ridged Clinging Crab.
Action,"TODAY is the DAY! HAPPY BIRTHDAY to us! :) Come down and celebrate! FREE entry, FREE Water Taxi from Coconut Tree Dock 1-5pm and FREE Shuttle back and forth West End-West Bay until 10pm. If you can't make it, make your bid on our auction folder so you don't miss out on all the great items up for grabs!"
Information,"Update from our diving program where all candidates must complete community service... Great Work Jeremias, Adam and Infinity Divers!!! \n\n""RMP Divemaster candidate, Jeremias Mendoza of Infinity Divers Aqua Center spent his lunch hour yesterday meeting and greeting snorkelers on the beach in West Bay introducing them to RMP rules and was sporting his new RMP T-Shirt and Fish ID Slates.  Pictures to follow.\n\nCheers,\nAdam Baxter, MSDT."""
Action,Entries to have people's photos in the 2010 RMP calendar
Community,"It sure is Anne but, this is nothing compared to the amount that washed up on the Southside a few weeks ago!"
Action,This Saturday! Celebrating the opening of the Caribbean Cup we will have a lionfish cook off! All the athletes will be there as well as the mayor of Roatan! Get your appetites and cameras ready! Should be a fun night! Action starts at 6!
Community,http://www.youtube.com/watch?feature=player_embedded&v=v5rrZH8ZmoI
Community,We were tagged in this beautiful seahorse photo by Gary Miller from Barefoot Divers! Thank you Gary for this week's Photo of the Week!
Information,At least we have a chance...
Community,"If you are asking because of the audio we made for the radio, it was made to be used on all 3 islands. It is still brought to you by the RMP and USAID but you could call BICA Utila or the UMA in Guanaja!"
Community,Bravo agent EE83!! We look forward to hearing about your next hunting mission!
Information,This is a loggerhead or caguama :)
Community,"Our most recent addition to the Park Rangers, Ralston Brooks, about to take the plunge and try diving for the first time with Peter Coyne"
Community,Did you get a photo? :D
Community,Happy Holidays! \nhttp://vimeo.com/113946061
Community,"Cocoview should have the calendars in stock. If not, we can have them delivered to the resort "
Community,"This is an oversight committee to ensure the proper execution of all the programs within the National Marine Park.  Specifically for the RMP, being a part of this Committee allows us to be more involved and have our voice heard by the main key players throughout the Bay Islands!"
Information,We will continue to strengthen our patrols to make the most to stop this. And the problem is bigger than just local fishers poaching because they are trying to make a living is the money that comes form mainland pushing it to happen that has to be stopped.
Action,"Vinyl shopping bags are back!!!! Only LPS 150 each! :) Get em while they're hot, they're lovely!!"
