Information,"Turtle meat is still consumed throughout the island and people use nets and spears to catch them. This net was most likely from Crawfish Rock as we have had numerous reports of them from community members. There are undoubtedly dozens more turtle nets being used around Roatan so we ask all boat owners to keep on the look out for lines of small floats inside lagoons , indicating a net. One can only imagine how many turtles have sadly died in this net but thankfully it has now been destroyed and can no longer kill our hawksbill and green turtles."
Action,Don't forget.... 20 Lps ($1) Rum Punch starting at 5... Tomorrow at the 2014 Calendar Launch at  Roatan Oasis !!
Community,What would you like Sarah? We could work out a way to get it to you :)
Information,Unfortunately only 2 photos were submitted in this category!
Community,Thanks for the information. These guys are most likely going out at night time so please be vigilant and report when and where you see lights on the water at night so we can catch these guys
Community,"We would like to thank our ongoing supporters, Jim and Michael Jaskunas, who recently became Gold Individual Gold Members and named their dive site ""Rockies Reef"". The mooring is located just west of Mora Channel, opposite Lawson Rock. Sitting in 30ft and close to the reef crest, it's a long swim out to the deep. With intricate swim throughs in the shallows, this site is great for all levels of diver"
Community,Horrible shot but watch the video for the whole experience!
Information,Final count on LIKES= 10
Community,MANGROVES are our best natural filters and we need to restore them now with joint efforts because of all the reasons this video shows.
Information,This video will be used as an educational tool to teach people on the island that lionfish can be safely cleaned and cooked and are a good alternative to eating other reef fish
Information,"large nets will have white styrofoam buoys keeping it afloat, however the smaller ones will seem more inconspicuos as the floats are much smaller and often blue. Keep a look our for sticks stuck into the sand, seagrass, mud or even the reef which are used to keep the net in one place.  Straight or curved lines in the water may often indicate a net floating just at the water line"
Information,Better late than never. The July newsletter is finally available on line
Community,"Laurence Hegarty, Hopefully none are doing this. \nWe ask that EVERYONE that pays the user fee receive a bracelet or tag. \nIf it's not offered to you please ask for it!"
Community,That sounds AMAZING! Thank you so much!
Community,We will be in touch Jacques Lalonde :)
Information,"Educating the children of Roatan is a tricky and time consuming job, and one that must be approached from a host of angles. From school visits to snorkel trips, glass bottom boat trips to mangrove replantation. We try and teach the kids how to be responsible and reduce their carbon foot print"
Action,"We are looking for a Pick Up Truck. Double Cab, Diesel or Efficient on gas, A/C, no serious issues. We have a MAX of $8k and need to get a vehicle. \nInbox us if you can help :)"
Community,Be on the look out for these beautiful signs! \nThanks to Diamonds International we have 40 more signs to let people know they are in a protected area! \nGreat Job DI! You have proven to be a great example for other companies to give back to their community! \nWe look forward to the next couple weeks and all the great things we will accomplish!
Information,"Fish traps and other fishing materials left behind DO NOT stop working because you stop thinking about them! \nThis is why Giaco and Oscar, a Zolitur Technician and member of the POP, went diving yesterday. They successfully removed and/or destroyed 15 abandoned fish traps in the brick bay area! \n\nThose photos to come!"
Community,Photo of the week! Juvenile Threespot Damselfish by Kal Lin at Fish Den
Action,get your cameras out and start snapping 
Information,May it be a lesson to all of us!
Information,Look out for the Best Find Category. This may or may not be in it and the album will be up soon!
Action,We are accepting new members all year and you can stop by the office for materials. Ask for Christi :-) 
Community,"Deba Matherne, The facilities available on Roatan only cater to PET 1 bottles and drink cans and there is a return on the bottles and aluminum cans but it is very little. \n\nPlease do not forget that Honduras is in no way as advanced as the US no matter how many years ago you began gathering bottles for pocket change. \n\nWe are still a developing country and develop we must! \n\nHopefully you can imagine how hard it must be to collect recyclables for pennies a pound when you have no safe  place to sleep at night. These structures would provide sanctuary for many people not only in the US, where you might not see it as a viable option, but worldwide where there are people suffering due to lack of basic human rights. \n\nBrain surgery it is not but common sense would tell you that this is a great option for many people especially in countries where recycling is not even an option."
Information,Confiscated items from 2009
Community,"Whoa Deba Matherne,\nWe shared this because of the structure and the use of plastic bottles. \nPlease excuse the article as we did not write it. \nYou cannot deny however, that it is a great use for a never ending material!"
Information,This is the section of the Management Plan of the National Marine Park of the Bay Islands that pertains to the 'Special Marine Zones' (i.e. Sandy Bay- West End) If you would like a complete copy please feel free to stop by our office and we will give you a copy! Unfortunately it is too big to email :(
Community,"Thank you to Dian Lynn and Umbul Umbul Home Furnishings for their generous donation of reusable bags! \nWe now have more colours of the RMP Knapsacks! \nLime Green and Red are the new colour addition to the Purple, Blue, Pink and Khaki!"
Action,We are looking for someone that can install our new POS system... \nKnowledge of Quickbooks is a must. We will compensate for your help...  :) Thanks
Community,The numbers are in and we challenge you aim high! Graphs of who are the front runners are coming up... See where you stand and set your goal a little higher for March! Great Job to everyone!
Community,"Sorry Beca, Im confused. The Marine Park office is in West End. Does that answer your question?"
Community,"Floor Managers, Bag packers and Cashiers from all 3 Eldon's Supermarkets working together in a team building, conflict resolution activity!   \r\nGreat Job Guys and we hope to have the same outcome this week with Plaza Mar!"
Action,Hmmm... Polo's water board office Behind Mares?  We've been here since 430. It's not too late come on by!
Community,http://video.nationalgeographic.com/video/animals/invertebrates-animals/other-invertebrates/weirdest-flatworms/
Information,the Police will get all the information about all of them
Community,It's a date
Community,"There is still time!! Submit your photos today! photosrmp@gmail.com\nHere is a quick summary of the categories!! \n\nBest Find \n Can be a macro or wide angle shot\u2026 only limitation is that it be a shot of a rare and unusual creature or scene. \nMacro\n Close up, in focus of creatures or coral.\nDivers\n Any photo as long as divers are present.\nBlack and White\n Any photo showcasing the contrast between light and dark.\nReef Life and Behaviour\n Photos showcasing the interactions between reef life and why/how reef creatures do the things they do! \nReef Scene.  \n Coral, Sponges and Fish, oh my!! Think bright colours and biodiversity! \n\nBonus Categories\nAbstract/ Artistic\n Use your imagination and set the sky as your limit! These can either be above or below the water as long as they are marine based! \nConservation in action/ Reefs at Risk\n What have you seen recently that has made an impact on Roatan\u2019s reef? Can be a cleanup initiative or a strategy to reduce the amount of plastic bags in the ecosystem! \nUse your imagination as there are many factors that put our reefs at risk!!\n\nChoosing what category your photos fall into may make the difference. Think it over and happy shooting!!"
Action,follow the link and look at becoming individual members.
Community,Awesome! We will return the favour!!
Community,They sure are :)
Community,Where is this located. I am driving to Turquoise Bay today so if it is on the way i would be happy to deliver it
Community,Staff and volunteer trip to Cordelia! Thanks Girls for a great time!
Community,Visit this site for more photos in the series  http://www.bgphotographyandvideo.com/
Action,El precio es 65lps la libra si son enteros y 85lps filetes
Action,"We are having an ""emergency"" Beach Cleanup tomorrow... \n\nGiacomo (our Director)  is going around West End with flyers letting everyone know that we have confirmed with the Municipality to have a garbage truck come down tomorrow around midday to collect all the trash! \n\nPlease cleanup some of the plastic from your front yard and leave the bags or barrels of debris on the side of the road for collection. \n\nFor anyone that would like to join the staff members of the Marine Park we will be cleaning Half Moon Bay from 9-12!! :) \nand yes, our photo of the week is what Half Moon Bay looks like RIGHT NOW!! Stay tuned for the after shots tomorrow :)"
Action,Sunday we are meeting at the GAS STATION at 9!!! Be prepared for the mangroves!!
Information,Turtle  rescue
Community,"Thanks to our friends at Diario La Prensa we have made national news again! Please keep your eyes open for any possible nests and watch at night for the hatchlings! Give us a call and our staff and volunteers will organize a ""turtle watch"" :) 3289-1213 2445-4206 2445-4208\n\nhttp://www.laprensa.hn/honduras/regionales/741900-98/honduras-emiten-alerta-en-roat%C3%A1n-para-proteger-tortugas#panel1-2"
Community,Blind meaning only Christi knows the photographers.
Community,"Ever wanted to snorkel with dolphins? AKR is offering a discounted encounter this coming Monday with all proceeds going to the Marine Park. For a mere $50, you can swim with the dolphins and also receive an informative talk from Jennifer Keck. Please contact us at info@roatanmarinepark.net by Friday evening to book your place\nhttp://www.anthonyskey.com/en/dolphins/"
Information,Chubby Hubby
Community,No botes basura en la playa! Do not litter the beach! Happy Easter! Enjoy yourselves and keep our beaches clean!
Community,"Yes, we offer that now. The community is fully equipped and have been removing hives all over the west side of the island! If you are interested please call Mario 8884-0365 or Isidro 8889-5632"
Information,"Looking for a humane way to catch a pesky mouse??? Try this homemade, not to mention cheap, trap!"
Community,It is a flamingo tongue :) One of the most photogenic mollusks out there :)
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR between January and June 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservational message, we would be unable to continue protecting Roatan's reefs"
Community,"i don't think all dive shops will be so open with their books so to get an accurate % would be extremely difficult. Only people who ""like"" the Marine Park can see these figures and can always email at info@roatanmarinepark.net to get an unbiased response regarding dive shops. This chart is used to congratulate all those business that sell the user fee and are members. With so many shops and with month 4 of the year already gone, you can see trends in who do and don't sell the user fee."
Information,Many of you may have noticed the sharpnose puffers (Canthigaster rostrata) and the Goggle-Eyes (Selar crumenophthalmus) that have been found on the beach this last weekend. \n\nWe (RMP and BICA) have taken samples and are sending them off to the labs for testing. \n\nwe believe it may be a part of the puffer's natural reproductive cycle and a product of the Goggle-Eyes going after an easy meal and eating them. Sharpnose puffers contain tetrodotoxin which is  toxic to most fish and may have caused the Goggle-Eyes' death. \n\nWITH THIS IN MIND PLEASE IF YOU SEE THESE PUFFERS ON THE BEACH EITHER BURY THEM OR PICK THEM UP! THEY COULD BE FATAL TO DOMESTIC PETS/CHILDREN IF CONSUMED!!! \n\nWhen we hear anything we'll be sure to let everyone know!
Community,"Loretta DeLeon Lionfish is very good to eat! Most people compare it to grouper! It's the most sustainable source of white (non gamey) fish in our region! Dennis Harrold We also have it in English, will post soon!"
Information,There were 6 or so eggs left in one of the nests that were found. It had been days since the main hatching occurred yet one had a baby turtle was still in the nest (the miracle turtle) .Knowing the unlikely hood of their survival still being in egg we made the decision to investigate  the contents of the remaining eggs and hopefully save the hatchlings. \nUnfortunately  no more babies were found and the eggs were all rotten.
Information,"Mangrove Canal between St. Helene and Port Royal. We headed out there last week to help with a Mangrove Carbon Study along with Zolitur, Bica, UMA, HRI and OSU!  It was a long, muddy day!"
Information,Meeting in Punta Gorda with the community of fishermen. Objective conflict resolution and proposal of joint efforts to help the community in alternative livelihoods.
Information,"While patrolling near Lawson Rock, our Park Ranger spotted a soda bottle floating in the water that wasn't moving in the wind. Looking suspicious, he pulled the bottle and line in and to his amazement found 2 full sacks of adult conch. The 29 conch have obviously been collected earlier and the culprits were waiting for dark to bring them out. Fortunately they were discovered before being ""popped"" and brought to West End where they were released"
Information,"Now all the pictures are labelled you will understand them. All live conch, fish and lobster are returned to the water. Sadly anything which we were unable to prevent people from killing are returned to the sea so other animals can benfit from their loss"
Information,"There were only 2 teams competing and they managed to amass over 150 lionfish in one day. The largest was over 14inches long and the majority killed were between 10 and 13 inches. 15 of the larger fish had eggs. Beautiful dives at Texas, Man of War Key, Blue Harbor Plantation and infornt of AKR with great currents and vis."
Information,Final count on LIKES= 138
Information,Ones confiscated in the last week!
Community,"We are all ears to hear your suggestions as we have been working on this for 8 years and yet still only have half the shops on the island selling ""user fees"" to the majority of their divers. If you want, i can asterix the chart next time to identify the large dive resorts from the smaller shops"
Action,"Would like to remind people of the fundraiser tomorrow at BananaRama starting at noon. A 200lb smoked pig, ribs, sides, drink specials all day, beach games, results of the photo contest"
Information,"The RMP and BICA will be working on a 5 year national project funded by Kfw entitled ""Conservation of marine resources in Central America"""
Community,We received over 300 submissions this year in 8 categories!  Thank you so much for your constant support!
Community,"Hola Leonardo! Nosotros no tenemos un programa de monitoreo o anidamiento semi artificial de tortugas marinas, sin embargo hay otros proyectos en los cuales puedes ser voluntario (para m\xe1s informaci\xf3n, escr\xedbenos un correo a info@roatanmarinepark.net). O si prefieres, puedes contactar otras organizaciones que s\xed realizan estos proyectos: BICA Utila, Fundaci\xf3n Cayos Cochinos, PROTEctor en el Golfo de Fonseca"
Community,"#Emprendedores #NuestraGente| \n\nEl hondure\xf1o Kennet Silva es un misionero cristiano y cansado de que sus herramientas tecnol\xf3gicas no soportaran carga para toda la estad\xeda en lugares remotos de Honduras, puso su mente a trabajar y de la lluvia de ideas naci\xf3 la primera mochila ecol\xf3gica solar en Honduras.\n\nFirst solar paneled backpack will allow you to charge your electronics when in remote places. Thank you Kennet Silva for being an innovative Honduran!"
Community,Call Christi if you're interested at 3289-1213. It would nice to organize an Earth Day event with the school kids! Maybe with some of the collected materials from the clean up!?
Information,Bucho's
Community,Did you know that seahorses can change their colour depending on their surroundings and mood?!\n\nhttp://www.theseahorsetrust.org/seahorse-facts.aspx
Community,This was off the coast of Tela but they don't know the legal boundaries of the protected area and need to be protected everywhere! It was a great job and they rescuers were asking questions and providing awareness to the others on the boat. One even asked where the government was in all of this?!
Community,Copyright Kelly Hale\r\nRoatan Marine Park  Annual Photo Competition 2011
Community,"That's a good question Kirsty Doig, We'll check it out!"
Information,"The sale of the ""user fee"" is supposed to be promoted by the dive shops to help finance the RMP's programs such as marine infrastructure, patrolling, education, raising environmental awareness etc. Several dive shops mention little or nothing about the RMP other than telling their guests ""not to touch the reef"" which is what PADI tells them to do. It isn't even the business's money but their divers so it astounds ""us"" that people will happily accept all the work the RMP does and not contribute"
Action,Getting started May 2013
Information,"Roatan could be the leader in Central America for this type of initiative! We need everyone to ban together, all citizens, tourist and cruise shippers to join the fight! Join the fight against plastic! THE TIME HAS COME TO SAY,  ""NO MORE PLASTIC ON OUR REEF!!!"" \n \nhttp://www.plasticbagfreeday.org/"
Community,"Betty Lopez and Anna Samud if you are trying to submit these photos please send them to photosrmp@gmail.com and label each one with the Photographer's name, Photo's name, Photo location and category. These will be the only late submission accepted. Please submit them no later than tomorrow."
Information,Here is the menu sticker. On the bottom you see an explanation of the categories and the species within them :)
Information,"Mark Havey Award of Conservation Excellence\nThis award is granted to one influential community member every 4 years.  \nThe recipient is chosen by the Roatan Marine Park Board of Directors and Staff Members based on their contributions to conservation within Roatan and the Bay Islands.  The recipient will be well respected in their field by their peers as well as looked on as a role model within not only their community but within the conservation community and family. \n\nAfter much thought we have unanimously decided that the first ever recipient of the Mark Havey Award of Conservation Excellence will be Mr. Sherman Arch of French Cay. \n\nMr. Sherman began his conservation efforts when he opened his house and property to the preserve the Green Iguana population. Then he expanded his area of conservation to include rescued monkeys, parrots and raccoons and eventually onto the marine area mainly by purchasing sea turtles and keeping them until they could be released safely back onto the reef.  \n\nCurrently he along with family and 10 or so other community members of French Cay have dedicated their lives to protect the bay surrounding Big and Little French Cay. \n\nThank you Mr. Sherman for everything you have done and will do to make Roatan a better place!"
Information,This is incredible! \nThe canaries in the mines have stopped chirping! Now what?
Community,Incredible! 
Community,This Monday and Tuesday May 11th and 12th
Action,Still looking for volunteers :)
Community,"Great Questions! \nAny photo, as long as it is marine based can be submitted into the Artistic category! It is open let your creative juices flow! \nYou can also submit as many as you like into either one of the bonus categories! \nThe Reef Life and Behaviour category can be thought of as an outlet for anything that does not fit into the Reef Scene category but happens in and around the Coral Reef! So if it is easier to think of it as a \u201cportrait and behaviour\u201d category that\u2019s fine! \nSizes have been asked to be kept to letter size 8.5\u201d x 11\u201d  and can be Png, Jpg, or Tif. \nBest Find will be judged as it always has... popular vote! We will open it up for LIKES after all submissions are in!"
Community,"Yes, in West End. 2 story blue building across from the big white church in Half Moon Bay"
Action,"Good Morning All, \nJust a quick reminder to all diveshop owners and managers. Please check your email for an invitation to our meeting tomorrow night.\n If you have not received the invite please PM us for more info. \nWe will be discussing rules and regulations of the National Marine Park and what we can do to reduce the amount of boat to diver/snorkeler incidents. \nThanks, \nRMP staff"
Community,"We have always tried to be exemplary members of the community and as such we have been involved in many emergency situations throughout the years! \nWe have managed to obtain a Backboard, Epi-Pens, Oxygen Kit, First Aid Kit and most importantly our Automatic External Defibrilator.  \nAs you can imagine the maintenance on these items is expensive. If you are wondering how you can help us out, wondering what we unfortunately use at least once a month and cannot be reused. It would be the  replacement pads for our AED. We need donations of both Adult and Child pads as we used our last set of pads this morning.  Please if you are planning your trip and are wondering how you can make a difference please remember this!  The life they save may be yours! \n\nhttp://www.heartsmart.com/Philips-heartstart-hs1-adult-pad-m5071a-p/m5071a.htm"
Information,There are collection centers in Coxen Hole and French Harbour. They will accept plastic drink bottles and aluminum cans.
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and June 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservational message, we would be unable to continue protecting Roatan's reefs"
Action,"The RMP is looking for 3 MSDTs to help out with a Junior Park Ranger program for 5 weeks starting in July. Each Instructor will be teaching 5 local kids OW, NAV, PPB, Fish ID and NAT specialties PLUS EFR.  We are also looking for diveshops that will help us accommodate the groups. \nTHESE ARE PAID POSITIONS! \n\nMSDTs MUST: \nHave, at least,  intermediate Spanish\nLike kids \nBe patient\nFun Loving and Creative\nBe NAV, PPB, Fish ID and NAT specialty Instructors \n\nPlease send CVs to christi.etches@roatanmarinepark.net and christianne.etches@gmail.com"
Community,"Kirsty, we will ask them to make it up that way!!"
Action,2014 Photo Competition is NOW OPEN!! Submit your photos to photosrmp@gmail.com today!!
Action,We are collecting unsmashed drink cans at the RMP.\n If you have any laying around your house that you're not intending to use please drop them off upstairs at the office. \nWe are hoping to help out with supplies for the Basura Boat Race on the 31st. \nIf you are interested in more information on the race please contact West End Divers.
Community,"Bahamas, Colombia, Honduras, the Maldives, the Marshall Islands, Mexico, Micronesia and Palau are all shark sanctuaries but there so many sharks still being slaughtered... Project Aware is a part of PADI and by signing, we are petitioning for the protection of ALL sharks, EVERYWHERE!"
Community,Great job! Great effort of just one of our POP divers!!
Community,Did anyone get a copy of Diario el Tiempo yesterday??? Pages 6 and 7 are about the Bay Islands Coastal Clean Up :) We would like a copy :)
Community,http://www.roatanmarinepark.com/about/our-location/\n
Action,We will be having a clean up tomorrow :) If anyone is interested please call christi at 3289 1213
Action,Nice... we can never have enough help!
Information,this photo will not be accepted as the diver must have stressed the puffer fish to get this shot. 
Community,Volunteer day with Diamond's International. Today we did some off the not so glamorous conservation work... inventory!!!
Action,"Looking for some volunteers to walk the beach on cruise ship days!\n\nYou will be given training on the protected area, t-shirt and whistle!\n\nPlease contact us ASAP if you have a couple free hours in the morning on Tuesday, Wednesday and Thursday! The reef needs your help!!"
Community,"Hola Cristyn, S\xed, estudiantes de tu \xe1rea pueden realizar su pr\xe1ctica profesional con nosotros.  M\xe1ndanos un correo a info@roatanmarinepark.net, adjunta tu CV y te daremos m\xe1s informaci\xf3n"
Community,"We would like to thank our most recent member, Asa Davis, owner of Vista Verde in Milton Bight. He purchased a mooring  named Casa Vista Verde which is installed near the shallow reef on the inside by Milton Bight. The site is perfect for divers who want to explore the channel or for snorkelers who prefer shallower waters"
Community,Don't do this! Taking a starfish out of water is like drowning them in just a few minutes. It would be the equivalent of filling a human's lungs with water just to take a funny photo. Who's in?! Like and share to spread the word and keep our starfish safe.
Action,"Only a few days left for the photo contest! Please view all submissions to make sure that your photos have been entered, good luck"
Community,Hola Riley! Te recomiendo visitar este website: http://www.wwfca.org/nuestro_trabajo/mares_costas/pesquerias/ Encontrar\xe1s la informaci\xf3n que buscas. Si deseas te puedo facilitar el email del Oficial de Pesquer\xedas para WWF en Honduras. Saludos! Grazzia
Information,"If there is anyone that has yet to pay for auction prizes please do so this week! :) If you have paid and are just waiting on the perfect time to come pick up your certificate take your time, we will keep it safe."
Community,"We would like to thank Rigoberto from the Palmetto area who took the initiative to confiscate this juvenile hawksbill from fishermen and bring the lucky individual to the RMP office where it was subsequently released. If you see people with captive turtles, please call us on 2445-4208,"
Community,Hola Monica!! S\xed! Y estamos esperando eclosione otro nido en los proximos d\xedas. We\xb4ll keep everyone informed
Community,"Yes, we have an english version which will also be uploaded"
Action,"FINALLY HAS THE 2010 CALENDAR IN STOCK AFTER WAITING ALMOST 2 MONTHS FOR DELIVERY, THEY ARE ONLY $15 SO IF YOU WISH TO PLACE AN ORDER, CONTACT US AT info@roatanmarinepark.net"
Information,Hopes everyone has something special planned for Earth Day on the 22nd \nExpresa su deseo de que todos tienen algo especial preparado para el D\xeda de la Tierra el d\xeda 22\nhttp://www.earthday.org/earthday2010
Action,Here is an online petition for a Plastic Bag Free Roatan! If you live on Roatan and would rather sign a paper copy please stop by the RMP Eco Store to sign it! \n\nIf anyone would like to help gather signatures your help is more than welcome! Call Christi 3289-1213 to pick up a copy! \n\nhttp://www.thepetitionsite.com/750/652/699/we-need-a-municipal-ordinance-for-a-plastic-free-roatan/
Community,"Our Director, Giaco was the RMP presentative at the 2014 Regional Meeting for HRI Partners! \n\nGreat job to everyone from the Mesoamerican Reef Region!"
Information,1 of 2 Bonus Categories
Information,lionfish ribs...
Community,Mensaje del Dr. Sylvia Earle al presidente Lobos 
Community,http://www.youtube.com/watch?feature=player_embedded&v=7UM73CEvwMY
Action,Coming up next week! Don't miss out!
Action,"Once all the entries are in, closing is midnight on Monday 15th of July, we will create the best find album where the winners will be decided by you. The photos with the most likes by July 31st will win. Good luck and please send you entries in if you haven't yet"
Action,"Captain (water taxi/dive shop/independent tour operators) meeting... at El Boske, right now!"
Community,"Please check for baby turtles as the sargassum comes rolling in! The storm has already brought us gifts, fingers crossed for more! \nPlease call Christi 32891213, Karen 32856040, Nic 33206940 or Marta 33928340 if you have any questions or reports!"
Information,"This graph indicates in $, through the sale of user fees and memberships, how much each dive shop outside of Sandy Bay, West End and West Bay, generated for the Marine Park in 2013. We would like to say a huge thank you to all our supporters, big and small, and that without your support, we would be unable to operate"
Community,please email us at info@roatanmarinepark.net
Information,Please keep in mind that we have had many great movements and conservation efforts on Roatan this year! There are some great opportunities for photographers to submit photos into the Conservation in Action category of the 2014 Photo Competition such as: \n\nThe supermarket's initiative to reduce the amount of plastic bags on the island.\nThe launch of the Go Blue Central America Geotourism website that promotes over 80 businesses island wide.\nThe Bay Islands Coastal Cleanup initiative or any beach/coastal cleanups around the island. \nThe community based patrols that are happening around the island. \nLocal Divers! \nLocal community businesses that are choosing an alternative to fishing and exploiting the reef! \n\nIt is a bonus category that should spark your creativity! There is conservation in action everyday and no limits to how many photos you can submit!! \n\nHappy shooting and keep the great photos coming!!
Community,"Coco View Resort, Roatan, Honduras BananaramaDive Beach Front Resort Bananarama Dive Center Mayan Divers Anemona Divers Roatan Hammerhead Dive Center Anthony's Key Resort Octopus Dive School Tranquil Seas Tranquil Seas Ecolodge Subway Watersports Roatan WEST BAY Divers Seagrape Dive Roatan Native Sons Dive Shop"
Community,Bridgette 'Stingray' Gower The article says southeast china
Action,Don't miss the opportunity to have your photos showcased in our 2016 Calendar! It's already been a great year and there's still time to submit your photos into our Photo Competition! Deadline is next Tuesday the 30th!
Action,"For all the dive instructors out there don't forget that you can insure your students while they are under your tutelage FOR FREE!! \nClick on the site, follow the instructions and print out their temporary insurance card!! \nwww.danismybuddy.com  "
Community,https://www.facebook.com/events/1444825592481683/
Information,"Beginning in 2006 with 3 schools, the RMP Education Program has so far incorporated 15 education centers from communities all around the island: West End, Sandy Bay, Mud Hole, Corozal, Gravel Bay, Coxen Hole, Los Fuertes, French Harbor, Punta Gorda, Jonesville and Camp Bay. The Program aims not only to bring marine education to the classroom, but to bring the classroom to the reef.  School snorkelling trips, beach clean ups, glass-bottom boat rides and Discover Scuba Diving Experiences allow children to develop deeper understanding of the value of our coral reef and threats to its future survival. More than 2,000 kids were part of our education program in 2008 and the number is increasing in 2009!"
Information,2445-4206 & 2445-4208 (8:30-5 M-F)
Community,We will be making more but for now these are just for West Bay.
Information,"Click here to find out more about Arch's Iguana and Marine Park, French Cay"
Information,"With the bad weather forcing divers to head to the south side, we would like to point out that there are quite a few moorings available between Flowers Bay and Key Hole. Most have bottles or floats, however the sites next to the cave and Mangrove Bight do not. Tell your DMs, instructors and boat captains and happy diving"
Community,We have noticed... are doing investigation on it now :)
