Action,Just a reminder that we will be releasing 3 loggerheads and one hawksbill juvenile romorrow morning at 9am in Flower's Bay by the old methodist church. Please feel free to come as this is an open event! This area is a nesting ground so hopefully this will not be the last of turtle conservation in Flower's Bay.\nFor more info please call Christi at 3289 1213
Community,"Yes, 6 is the max number per person! Only 6 will be judged, if more than 6 are submitted then WE WILL CHOOSE the 6 to be judged. Normally it's at random and hardly ever works out for the photographer but that is a risk that some will take. Now don't forget that the photos posted are all the entries and that everyone on FB will vote for the winners of the BEST FIND category only.\nHope that settles any doubts :)"
Information,"DO NOT VOTE ON THIS ALBUM! Please note that this is not the album that will be open for LIKES. We will post a new album shortly of the top 20 photos chosen by the RMP staff based on how rare and unusual the find actually is. We will then be asking you, our friends and members, to vote on your favourite of those 20! \nPlease keep your eyes and ears open as LIKING will only be open for ONE WEEK!!!"
Action,"We've had such a great response from our Roatan Honey, both medicinal and with honeycomb... we have nearly sold out! (Until the next batch comes in) so to avoid disappointment, come get yourself a jar today."
Information,"Please see above for the poster of the Best Choices, Choices with Caution and Avoid Eating options!"
Information,Diving... The are candidates to learn to dive with Subway Watersports.... :)
Action,Lionfish derby on the weekend of May 12th and 13th
Information,Good kind of dolphin shows... rescued and properly fed
Information,The August newsletter is now available at\nhttp://www.roatanmarinepark.com/newsletters/2010/08-August.pdf
Community,This weird creature was washed up on a local beach yesterday... Giaco investigated to find it was a female pygmy sperm whale. She had been floating for quite some time and was badly sunburned.\nThanks to Eric George for the report and your continued support!
Information,"With possible bad weather heading this way, we may need to postpone the swim for another week"
Community,"We would like to thank our latest Individual Gold Members, Linda and Loyal Quackenbush. They named their dive site ""Alice's Wonderland"" after their grand daughter. Located to the west of Deep Seaquest, the site is on a large patch sitting at 40ft and is just by the wall."
Community,"it's best to send horizontal as they work best for the calendar but we accept both. Last year, only photos that were horizontal appeared for the primary photo for each month while the smaller photos were either. A total of 30 photos appeared in the 2010 calendar\nGood luck"
Information,They actually recognize the RMP and the strategies we have done thru the years and for that exact reason we where invited to be part of the regional committee to build and apply the strategies as experts.
Community,There is no online store as of yet. You can make orders through here and pay via Paypal and we will get them to you as soon as we can.
Action,"Our Director, Giaco Palavicini, is in Mexico sharing the work he has done for not only the benefit of Roatan but for Honduras and the entire region! \n\nWe are so proud of him for taking the Roatan Marine Park to the next level! \n\nIf you happen to be in Playa de Carmen today at 6pm you should check him out!! "
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and March 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conversational message, we would be unable to continue protecting Roatan's reefs."
Community,Second presentation at the Miguel Paz Barajona School.
Information,"Just a clarification, this trash is washing up from the open ocean! We know we have an issue on island and educational efforts are being made. The trash we are talking about now is not a product of our irresponsibility but, of someone elses."
Community,"The results are in for the photo contest, please view the winners in the most recently updated calendar. Thank you to all that competed and congratulations to all the winners"
Community,http://lanoticia.hn/medio-ambiente/conservacion-del-arrecife-mesoamericano-el-caso-de-honduras/\n
Action,"www.roatanradio.com will be replaying an interview with the Marine Park's Executive Director at 10am Roatan time, 1hour 40 minutes from now. Listen in to the 2 hour show about what's been going on at the Park and plans for the future"
Information,"These guys operated on a Sunday intentionally when they knew the Port Captain would be unreachable and finding Navy would be unlikely. The law of the sea applies to every country and the US is the same. A policeman can not climb onto a boat unless invited. If you watch the video above, you will see that some of the cucumbers were confiscated from the smaller vessels."
Information,"We are on our way with the Paramedics... It is good news for now, hopefully we can confirm great news!"
Information,Should be a good one!
Information,"Guess it's morose Monday! But this is why plastic reduction is so important! \n\u201cThe team found 21 small plastic bags, 11 plastic sheets, a detergent container and a six-metres long caution tape in the juvenile male pilot whale,\u201d"
Information,"This little guy was found in west bay floating in the seaweed and trash by staff from TGI diving. Its doing fine and will spend its next few months in Maya Key to get bigger before venturing back into the big wide world. Please keep a close eye on the water for any of its brothers or sisters. If found, place in fresh water so it can rehydrate and then contact us. p.s. if you do pick it up, keep it away from pets as they may eat it"
Information,learn more about our problems with the lionfish and how we are combatting the problem
Community,"Whale shark sighting... 2 about 10 minutes away, who has a boat and wants to check em out?"
Information,"This is why we have put so much time and energy into our Corozal Bee Project. We do not underestimate the importance of our bees and flowers, and you shouldn't  either!"
Information,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and July 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
Community,Only if there are more than 4 people
Information,Learning about sea turtles and how we can all help with non invasive monitoring methods!
Community,No photoshop here. We were support divers for the shoot! :) Cool huh?
Community,Dolphins this morning!!!! Get out on the water they're here you just have to look!!!
Action,We still have canvas ones for sale for 40lps or free with a $20 purchase!
Community,Not at this moment... We are still gathering information. If you get a chance will you please ask around (locals or watchmen) to see if they have seen any turtles come up on the beach in the last 2-3 months!
Action,Join us to celebrate our 10th Birthday
Information,"Sadly its not that we chase them away from here and they go there its that is a problem that is growing and its appearing everywhere at once. We do have to create a coalition between community members, NGO and government. The RMP is willing to do some operations and inspections over there is you can determine time so we can get there and catch while they are doing it would be great."
Community,"Please keep your eyes open on the beaches today. Baby turtles are known to get washed up when there's a change in wind/current. There has already been one saved on the beach of Sandy Bay.\nIf you do find one please contact us via FB or at 3320-6940, 3289-1213, 3392-8340."
Information,taking them down one fish at a time
Community,"We want to say another big thank you for all of your support. Thanks to all of our donors, supporters, everyone who came along to celebrate and a BIG thank you to our volunteers, our host BananaramaDive Beach Front Resort and staff!Thank you Go Blue Central America Geotourism for the great photos of our birthday party! If anyone else has any photos please do share."
Information,"With 17 newly trained and licensed lionfish hunters, this bad weather will hopefully spell disaster for lionfish inhabiting Roatan's southern shores. Happy hunting to all our supporters and lets hope this rain won't stop us all from diving"
Community,Huge Step for the Roatan Marine Park!! \nCheck out our Director Giacomo Palavicini (2:20:00) @ the Milstein Symposium at the Museum of Natural History in New York!!! Great Job Giaco! \nhttp://new.livestream.com/accounts/3435703/milsteinsymposium2013/images/15488589
Information,Final count on LIKES= 149
Action,You can take action by visiting www.roatanmarinepark.net and donate to our marine protected area. Help protect the reef for the future.
Community,Here is a shot from shore of the Park Rangers and Navy hard at work
Information,Our office numbers are 2445-4206 & 2445-4208. To report:  poaching incidents call Giaco at 3351-8591; marine infrastructure call Nick at 3320-6940 and for community/ education based activities call Christi at 3289-1213
Information,We don't have a database because it's not common for us to see them. We will check with the Utila WSORC maybe we can give them some data!
Action,There is so little known about the nesting beaches here on island that we are starting a campaign and heavy research on them.  Complete with an opportunity for  volunteers to camp at nesting sites and monitor the activity with the hope of adding the alterations to the management plan update! \nWe are looking for a turtle guru to work as a consultant (one with community experience) to help us with our community development.
Community,please email us at info@roatanmarinepark.net/ Thank you for contacting us
Community,Awesome guys!!
Community,"We do not have regular sightings off of Roatan so one Patrol boat is normally enough for us to control the crowd. Also we rely on the help of our stakeholders, the diveshops and fishermen to comply with the best practices! The Whale Shark and Oceanic Research Center (WSORC) in Utila might be able to help by sharing their control methods as they see them more frequently! :)"
Information,"When Jacques-Yves Cousteau first saw the blue ocean through a pair of glass goggles back in 1936, this where his thoughts:\n \n\u201cI was astounded by what I saw in the shallow shingle at Le Mourillon, rocks covered with green, brown and silver forests of algae and fishes unknown to me, swimming in crystalline water. Standing up to breathe I saw a trolley car, people, electric-light poles. I put my eyes under again and civilization vanished with one last bow. I was in a jungle never seen by those who floated on the opaque roof.\u201d\n \nThis is a gentle reminder that every time each of us ventures into our underwater jungles, we must behave properly, and demand that our companions do so as well, just as anyone would in an art museum \u2013 only seeing, never grabbing. Little by little, unsupervised people are impacting our delicate corals. \n\nIf we don\u2019t take supervision seriously, our submarine jungle will soon not look any better than an electric light pole in Coxen Hole!"
Community,In front of Tranquil Seas is all we know!
Action,"Check back regularly to see the submissions for this year's photo competition.  Winners will be announced in August and featured in the 2010 RMP Calendar, which will be available in late Sept. \n\nNames of the submitters will not be shown prior to judging so as to not bias the results."
Information,The October newsletter is now available on line at http://www.roatanmarinepark.com/newsletters/2009/10-October.pdf
Information,Will post more photos tomorrow
Action,This weeks challenge! The first 5 people that bring in a bag (decent sized) of marine debris (plastic) will be given one of the new RMP backpack bags! :) Shouldn't be too hard this week!
Community,If you have any questions Barbara Acosta is the doctor in charge :)
Information,the big one that got away
Community,"Top 15 photos chosen by the RMP Photo Competition judges based on how rare and unusual the find actually is. We are asking you, our friends and members, to vote on your favourite of these 15!\nPlease Like your favourites to 'VOTE' for them! LIKING is only open for ONE WEEK so vote now or forever hold your peace!!!"
Action,The calendars will be available in the first week of November and we will be offering mailing to anywhere in the world at a small charge
Community,"Dian Lynn what is your email address, we will send you our logo!"
Information,Thanks Guys for all your hard work! We took a chance with the new white bracelets having them embossed instead of debossed... Fail on our part... lesson learned :)
Information,Confiscated items from 2009
Action,Teams checking the scavenger hunt items!
Information,"After several requests from friends of Vern, the point which Vern used as his GPS reference to return to Roatan will now be renamed ""Vern's Dropoff"". Forever will he be in our memories!"
Action,You can vote now on the Best Find Category... album was just loaded!
Community,"would like to thank all those that entered and congratulate the winners. For those that didn't win, better luck next year. Look out for the RMP 2011 calendar, on shelves in mid September"
Information,"Well Chris, the Roatan Marine Park has been and is still very involved in improving Honduran Environmental Laws. Things don't change over night in first world countries so you can imagine how hard it can be here with lots of conflict of interest in many cases. The SAD photo you post its a true reality and we have extensive awareness programs with kids and we are just starting to create an awareness program thru diving and its not just something random this is the way for many local people to realize their treasure.  But the true strength of the RMP comes from the united effort of Hotels, Dive shops and other stake holders that depend of the Island. And let me just rephrase united. We have touched all the government levels that are in charge of actually punishing this acts and in this year we have had success on the response and prosecution. Strong fines had been given and some projects have been stopped. But as I mentioned before we need to work United and we cant stop all of the bad things that affect the reef but we definitely make a difference.We want to stop problems like this every one should together as part of this Island. If someone has a report contact us as soon as you can and we will gather information or  detain and then send it to the government office that has the responsibility prosecute, we will follow up. If you want to know more about all the activities, projects, funds, and government relations please contact us, or come to our general Assembly which will be in March and will post the exact date on our Facebook page. All together we make the difference not alone."
Community,Way to keep the photographer anonymous guys :O!
Information,"Pretty soon, every channel between Flowers Bay and Man of War Key will have these 10ft, heavy duty, channel markers with solar beacons. 7 installed and 10 more to go."
Community,Good Morning :)\n\nhttp://www.projectaware.org/project/10Tips\n\nThese are great tips. Project Aware has always helped take care of our reef!!!
Action,"We need marine life (fish, turtles, sharks, octopus, dolphins, coral or anything of the sort) and a person. \nWe are working on trash collection so if a trash can pops up that would help too!"
Community,Photo taken by our own Director Giacomo Palavicini
Community,Where would you like them sent to? I'm sure we can work something out!
Community,Craft Corner :)\nhttp://www.activityvillage.co.uk/coral-reef-aquarium-craft
Information,Thanks for you concern. We have been observing this activity all ready because its new for us. Now as your link says they are working on regulations in the States so you can imagine here we have none. We have approached the owner/instructor and expressed to him that our main concern is the safety of who does the activity. This is because its been done on the navigation area of West Bay. Environmentally the risk is to the turtle grass but what I have been seeing is that he stays within the sand patch. We have expressed to him that he needs to stay away from the coral reef.
Community,"Thank you Eric Addicott for this prize winning photo, He came 3rd place in our Divers category in our Photo Competition!!  Check out this photo and others in our 2015 calendar!"
Information,"These are all the pictures we were able to take as we were so busy! If you have any please post them to our page or tag us in them! It was just a good time, we should have better photos to prove it! :)"
Community,"Hi jeff. the use of spearguns, pole spears or hawaain slings is prohibited throughout the Bay Islands. with the recent invasion of the lionfish, the RMP has begun issuing licenses to both snorkelers and divers to hunt them. people interested can acquire a license and hunt year round, not just during derbies. anyone caught using a speargun, or using the lionfish pole spear for shooting any other species of fish, or using them on lobster with have their gear confiscated, be sent to jail and possibly receive a fine. please visit our office in west end for more information or email us at info@roatanmarinepark.net"
Information,The new spears should be in on Monday so start preparing for next weekends Derby.
Community,"We would like to thank everyone that competed in this year's photo competition. This calendar contains the top photos from each catergory, however there is space for 9 additional photos in the calendar which should be out in the next few months. Congratulations to all those that won and to everyone who took part."
Information,"This was the sargassum in Half Moon Bay 2 days ago. Due to the change in water movement it is being washed up on many beaches here on Roatan! It is a proverbial floating raft of protection for so many pelagic species..\nIn it you can find things from Sea Slugs, Filefish, Frogfish, Seahorses, Pipehorses, Spanish Dancers, Crabs, Shrimp and baby turtles!! \nIt's a great place to go for an exploration dive/snorkel or rescue some animals! Keep your eyes open and our phone numbers on hand :) :)\n 2445-4206 2445-4208  3289-1213 (Christi)  3351-8591 (Giaco) 3320-6940 (Nick) and 3392-8340 (Marta)"
Community,Thank you Naomi Gittoes - Artist Page for this week's photo of the week!! It is beautiful!
Action,Due to lack of interest we unfortunately did not have a beach cleanup today!\n We will plan for another one this FRIDAY the 5th of April 8-10AM meeting at the Marine Park Office @ 8! \n\nPlease let me know if you are interested... the plastic isn't going to pick up itself!!
Community,Website need a little spicing up? Maybe just need a little online marketing help! Check out the Go Blue Central America YouTube page for their free webinars! https://www.youtube.com/channel/UC8Ck68990D9WAL1n4l4im1w
Community,"For an update on the work from the turtle researchers from ProTECTOR who have been working with the Marine Park, please follow the link"
Community,Great to see new software being developed to help protect endangered species. Any other ideas for new software which could help?
Information,hook and line fishing is permitted within the protected area. it is a multi use zone and we would prefer fishermen using the dive moorings rather than anchoring
Community,"Not sure but, if you hear of anyone please let us know!"
Community,Thank you Glenn Burkett! It really gives us a boost when someone appreciates what we're doing!
Community,Awesome! Thanks Scubaba!!
Community,"All of the Iguanas where alive, a little banged up but still active as we set them free. Kim thanks for the offer and if we rescue some and we are heading there for sure will take them over there"
Information,"Last week our director was on the Atlantic coast of Guatemala in conjunction with Healthy Reefs Initiative, DIPESCA, Fundacion Mundo Azul and Waterquest dive shop teaching local fishermen the importance of sustainable fishing. \nThere was a strong emphasis in shark fishing/overfishing as it is the number one income for many coastal communities. \nFishermen were also taught how to monitor their waters by being trained in AGRRA (Atlantic Gulf coast Rapid Reef Assessment)\nMarine protected areas Sarstun and Punta de Manabique are our closest protected neighbours and have a direct impact on us and us on them.\nThe time spent was essential for the protection of the entire Mesoamerican Reef Region. The sooner we realize and understand that we are all connected and impacts are not localized the better off we will all be!"
Information,The 2010 annual photo competition is officially over. Please check both albums to view all the entries. Results should be out mid August and the winners will appear in the RMP 2011 calendar. Thank you to all who entered
Community,"Peter Hohaus if we used stronger, bigger slings there would be too much temptation to spear other things!"
Community,"We have been involved in inspections and reports of this particular tour provider for MONTHS and MONTHS. They somehow have been able to go around government officials and maintain open. Futhermore, asking tourists to be responsible is the least they can do. If we continue to have this type of unsustainable tourism WE WILL HAVE NO TOURISM in the next couple decades. Would you rather not have a dive destination next time you chose to visit?"
Information,"Wow, what a beautiful day. :) Keep a look out for any turtles or anything else cool that gets washed up to shore that shouldn't have. Please be nice and help them back into the sea. Thank you!"
Community,Thanks to all of you for your help and wonderful job at the conservation center!!
Information,Tip #7 is particularly important ;)
Information,They are all safe. Minor injuries if any. They have been taken to the hospital for check ups.
Information,"to find out about all of the Roatan Marine Park's achievements throughout 2010, please follow the link http://www.roatanmarinepark.com/newsletters/2010/12-December.pdf "
Action,PHOTO CONTEST CLOSES TOMORROW @ MIDNIGHT!\n\nOne more day to share your photos with the world! Submit your photos before tomorrow the 15th of July at midnight!
Information,"Short Message to business owners prior to Semana Santa!\n\nThe Honduran Swan Islands constitute a chain of three small islands located in the northwestern Caribbean Sea, approximately ninety miles off the Honduran coastline. They are the most isolated islands in the region, meaning that they are located as far away from any other island in the Caribbean.\n\nWhile on a scientific expedition, last July I had the privilege of visiting this remote place, hoping to encounter a pristine area where few people have ventured. Although the scene in the Northern portions of the islands where astoundingly beautiful, the story wasn\u2019t the same in the South Side. \n\nEven when only 6 navy officers actually live in the island, the South beaches where unexpectedly covered with plastic trash brought upon the currents. Our cultural bond with plastics is evidently taking the lead, destroying ecosystems and places that we might not even know about yet.\n\nWhether you own a business or not, the message for this Semana Santa, is for all of us to make a little sacrifice and accept to comply with this very simple recommendations.\n\nPlease don\u2019t sell plastic bottles! Alternatives are always there:\n\na. Sell refreshments in cans (which are more reciclable tan plastics).\n\nb. Serve sodas or beers in \u201ccarton\u201d cups, not plastics.\n\nc. If you which to sell water, buy enough 5 gallon containers and get a fountain \u2013 instead, sell re-fills.\n\nd. If you sell food, use and sell them in \u201ccarton\u201d plates, not plastics.\n\ne. Please give enough garbage cans available for your customers.\n\nWe are counting with you to make a difference. Thanks!\nAndr\xe9s\n\n(photos below: Kip Evans)"
Information,Interesting. ..very interesting!
Community,"Sarah and Audray, This kids were lost at sea for 4 days. They were found on the last sweep of the search 60 miles NW of Roatan."
Community,Conservation pumpkin shared by Slyvia Earle!! Just goes to show that it doesn't matter if you don't have the typical orange ones you can still create art!
Action,there will be a captains meeting for the final weekend of the lionfish derby today at Blue Marlin at 6pm. All teams must attend
Community,http://www.wdsu.com/news/local-news/new-orleans/report-missing-group-in-honduras-including-la-teen-found-rescue-effort-under-way/-/9853400/20823298/-/2wjdj5z/-/index.html
Community,The Entire Bay Islands is a National Marine Park. Emily Petley-Jones That means that if is from the waters around either one of the 3 islands including Cayos Cochinos it was taken illegally.
Community,The turtle that was rescued yesterday and taken to Maya Key is still alive and looks promosing! So lets keep our fingers crossed!!!\nThanks to all the staff at Maya Key!!!
